id,candidate_length,in_candidates,response,answer
5475,8,True,Football League First Division,Football League First Division
5476,10,True,Port Vale F.C.,Port Vale F.C.
5477,10,False,notInC,1996–97 Port Vale F.C. season
5478,10,False,notInC,1997–98 Port Vale F.C. season
5479,9,True,Football League Cup,Football League Cup
5480,10,False,notInC,1998–99 Port Vale F.C. season
5481,2,True,Vale Park,Vale Park
5482,2,True,John Rudge,John Rudge
5483,1,True,Brian Horton,Brian Horton
5484,7,True,Burslem,Burslem
5485,7,True,FC Oss,FC Oss
5486,10,False,notInC,1998–99 Eerste Divisie
5487,10,False,notInC,1999–2000 Eerste Divisie
5488,10,False,notInC,2000–01 Eerste Divisie
5489,1,True,Heini Otto,Heini Otto
5490,1,True,HFC Haarlem,HFC Haarlem
5491,10,False,notInC,2001–02 Eerste Divisie
5492,10,False,notInC,2002–03 Eerste Divisie
5493,1,True,Haarlem Stadion,Haarlem Stadion
5494,1,True,Ter Leede,Ter Leede
5495,4,True,Eerste Klasse,Eerste Klasse
5496,10,True,Cricket,Cricket
5497,2,True,Cricket,First-class cricket
5498,1,True,Clarence District Cricket Club,Clarence District Cricket Club
5499,1,True,notInKB,notInKB
5500,3,True,notInKB,notInKB
5501,1,True,Melbourne Cricket Ground,Melbourne Cricket Ground
5502,1,True,David Boon,David Boon
5503,9,False,notInC,New South Wales cricket team
5504,8,True,Sydney Cricket Ground,Sydney Cricket Ground
5505,1,True,Greg Shipperd,Greg Shipperd
5506,9,False,notInC,New South Wales cricket team
5507,3,True,Test cricket,Test cricket
5508,1,True,Bob Holland,Bob Holland
5509,1,True,Mark Ray,Mark Ray
5510,9,True,"Devonport, Tasmania","Devonport, Tasmania"
5511,6,True,notInKB,notInKB
5512,8,False,notInC,Diocese
5513,10,True,"Superior, Wisconsin","Superior, Wisconsin"
5514,10,False,notInC,"Ashland County, Wisconsin"
5515,10,True,"Barron County, Wisconsin","Barron County, Wisconsin"
5516,10,True,"Bayfield, Wisconsin","Bayfield County, Wisconsin"
5517,9,True,"Burnett County, Wisconsin","Burnett County, Wisconsin"
5518,10,False,notInC,"Douglas County, Wisconsin"
5519,10,True,"Iron County, Wisconsin","Iron County, Wisconsin"
5520,10,False,notInC,"Lincoln County, Wisconsin"
5521,9,False,notInC,"Oneida County, Wisconsin"
5522,9,True,"Price County, Wisconsin","Price County, Wisconsin"
5523,10,True,"Polk County, Wisconsin","Polk County, Wisconsin"
5524,10,True,"Rusk County, Wisconsin","Rusk County, Wisconsin"
5525,9,True,"Sawyer County, Wisconsin","Sawyer County, Wisconsin"
5526,9,True,"St. Croix County, Wisconsin","St. Croix County, Wisconsin"
5527,8,False,notInC,"Taylor County, Wisconsin"
5528,10,True,"Vilas County, Wisconsin","Vilas County, Wisconsin"
5529,9,True,"Washburn, Bayfield County, Wisconsin","Washburn County, Wisconsin"
5530,9,True,Wisconsin,Wisconsin
5531,6,True,notInKB,notInKB
5532,1,True,Pope Pius X,Pope Pius X
5533,1,True,Augustine Francis Schinner,Augustine Francis Schinner
5534,2,True,notInKB,notInKB
5535,2,True,Roman Catholic Archdiocese of Milwaukee,Roman Catholic Archdiocese of Milwaukee
5536,9,True,England,English people
5537,10,True,Rugby football,Rugby league
5538,9,True,Great Britain men's national ice hockey team,Great Britain national rugby league team
5539,10,True,England national rugby league team,England national rugby league team
5540,9,True,Warrington Wolves,Warrington Wolves
5541,10,True,England national rugby league team,England national rugby league team
5542,9,True,Great Britain men's national ice hockey team,Great Britain national rugby league team
5543,9,True,Warrington Wolves,Warrington Wolves
5544,10,True,Halifax RLFC,Halifax RLFC
5545,9,True,Challenge Cup,Challenge Cup
5546,1,True,Odsal Stadium,Odsal Stadium
5547,9,True,City of Bradford,Bradford
5548,10,True,Halifax RLFC,Halifax RLFC
5549,9,True,Challenge Cup,Challenge Cup
5550,4,True,Wembley Stadium (1923),Wembley Stadium (1923)
5551,9,True,Warrington,Warrington Wolves
5552,7,True,Wigan,Wigan Warriors
5553,10,False,notInC,1949–50 Northern Rugby Football League season
5554,5,True,Lancashire Cup (rugby union),Rugby league county cups
5555,1,True,"Station Road, Swinton","Station Road, Swinton"
5556,1,True,New South Wales Legislative Assembly,New South Wales Legislative Assembly
5557,10,False,notInC,Progressive Party (1920)
5558,9,True,National Party of Australia,National Party of Australia
5559,7,True,notInKB,notInKB
5560,1,True,"Glen Innes, New South Wales","Glen Innes, New South Wales"
5561,2,True,"Uralla, New South Wales","Uralla, New South Wales"
5562,3,True,"Dorrigo, New South Wales","Dorrigo, New South Wales"
5563,1,True,New England New State Movement,New England New State Movement
5564,2,True,Earle Page,Earle Page
5565,1,True,Returned and Services League of Australia,Returned and Services League of Australia
5566,1,True,Aboriginal Protection Board,Aboriginal Protection Board
5567,1,True,First Australian Imperial Force,First Australian Imperial Force
5568,10,False,notInC,Electoral district of Oxley (New South Wales)
5569,10,False,notInKB,notInKB
5570,9,True,Electoral district of Raleigh,Electoral district of Raleigh
5571,10,False,notInKB,notInKB
5572,10,False,notInKB,notInKB
5573,10,False,notInKB,notInKB
5574,2,True,Bertram Stevens (politician),Bertram Stevens (politician)
5575,1,True,Alexander Mair,Alexander Mair
5576,10,False,notInKB,notInKB
5577,8,True,United States,United States
5578,1,True,notInKB,notInKB
5579,6,True,St. Augustine's University,St. Augustine's University
5580,3,True,"Raleigh, North Carolina","Raleigh, North Carolina"
5581,8,True,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill
5582,1,True,"Cumberland County, North Carolina","Cumberland County, North Carolina"
5583,5,True,Social services,Social work
5584,2,True,United States Department of the Army,United States Department of the Army
5585,1,True,United States Office of Personnel Management,United States Office of Personnel Management
5586,7,True,United States Senate,United States Senate
5587,8,True,John Glenn,John Glenn
5588,9,True,D Glenn,Democratic Party (United States)
5589,2,True,United States Department of the Air Force,United States Department of the Air Force
5590,9,True,President of the United States,President of the United States
5591,10,True,Bill Clinton,Bill Clinton
5592,1,True,notInKB,notInKB
5593,8,True,IBM,IBM
5594,2,True,Deloitte,Deloitte
5595,5,True,Rugby union,Rugby union
5596,9,True,Asia,Asia
5597,1,True,notInKB,notInKB
5598,1,True,International Rugby Board,International Rugby Board
5599,4,True,notInKB,notInKB
5600,8,False,notInC,2008 Asian Five Nations
5601,10,False,notInC,2011 Asian Five Nations
5602,9,True,Hong Kong national rugby union team,Hong Kong
5603,10,False,notInKB,notInKB
5604,10,True,Japan,Japan
5605,10,False,notInC,Japan national rugby union team
5606,5,True,Kazakhstan,Kazakhstan
5607,10,False,notInC,Kazakhstan national rugby union team
5608,6,True,Sri Lanka,Sri Lanka
5609,10,False,notInC,Sri Lanka national rugby union team
5610,8,False,notInC,United Arab Emirates national rugby union team
5611,9,True,Rugby World Cup,Rugby World Cup
5612,1,True,2019 Rugby World Cup,2019 Rugby World Cup
5613,8,True,Singapore,Singapore
5614,1,True,International Rugby Board,International Rugby Board
5615,7,True,Oceania Football Confederation,Oceania
5616,2,True,Arabian Gulf rugby union team,Arabian Gulf rugby union team
5617,8,True,Bahrain,Bahrain
5618,9,True,Kuwait,Kuwait
5619,8,True,Oman,Oman
5620,9,True,Saudi Arabia,Saudi Arabia
5621,6,True,United Arab Emirates,United Arab Emirates
5622,1,True,1987 Rugby World Cup,1987 Rugby World Cup
5623,7,True,Oceania,Oceania
5624,8,True,Tonga,Tonga national rugby union team
5625,7,True,Samoa,Samoa national rugby union team
5626,10,True,Australia national rugby league team,Australia national rugby union team
5627,6,False,notInC,Fiji national rugby union team
5628,10,True,New Zealand,New Zealand national rugby union team
5629,8,True,Zimbabwe,Zimbabwe national rugby union team
5630,1,True,1995 Rugby World Cup,1995 Rugby World Cup
5631,10,True,notInKB,notInKB
5632,10,True,notInKB,notInKB
5633,10,True,notInKB,notInKB
5634,6,True,Sri Lanka,Sri Lanka national rugby union team
5635,9,False,notInC,Chinese Taipei national rugby union team
5636,10,True,notInKB,notInKB
5637,1,True,1999 Rugby World Cup,1999 Rugby World Cup
5638,10,False,notInKB,notInKB
5639,1,True,2003 Rugby World Cup,2003 Rugby World Cup
5640,10,True,Persian Gulf,Arabian Gulf rugby union team
5641,10,False,notInKB,notInKB
5642,5,False,notInC,Kazakhstan national rugby union team
5643,1,True,2007 Rugby World Cup,2007 Rugby World Cup
5644,10,True,notInKB,notInKB
5645,10,False,notInKB,notInKB
5646,10,True,Wellington,Wellington
5647,7,True,Chile,Chile
5648,7,True,Communes of Chile,Communes of Chile
5649,1,True,Magallanes Province,Magallanes Province
5650,1,True,notInKB,notInKB
5651,1,True,Riesco Island,Riesco Island
5652,7,True,Censo General de Población y Vivienda,Census
5653,4,True,National Statistics Institute (Chile),National Statistics Institute (Chile)
5654,2,True,Rural area,Rural area
5655,8,True,Local government,Municipal council
5656,4,True,Alcalde,Alcalde
5657,8,True,Independent Democratic Union,Independent Democratic Union
5658,1,True,notInKB,notInKB
5659,8,True,Chamber of Deputies of Chile,Chamber of Deputies of Chile
5660,5,True,Independent station,Independent (politician)
5661,10,True,Senate of Chile,Senate of Chile
5662,10,True,Socialist Party of Chile,Socialist Party of Chile
5663,2,True,Secunderabad,Secunderabad
5664,5,True,Andhra Pradesh,Andhra Pradesh
5665,5,True,Vijayawada,Vijayawada
5666,3,True,Indian Railways,Indian Railways
5667,2,True,Mahabubabad,Mahabubabad
5668,2,True,Madhira,Madhira
5669,1,True,Kazipet,Kazipet
5670,7,True,Warangal,Warangal
5671,2,True,Mahabubabad,Mahabubabad
5672,4,True,Khammam,Khammam
5673,2,True,Madhira,Madhira
5674,5,True,Vijayawada,Vijayawada
5675,2,True,Lallaguda railway station,Lallaguda
5676,9,True,Andhra Pradesh,Coastal Andhra
5677,7,True,Maharashtra,Maharashtra
5678,5,True,Madhya Pradesh,Madhya Pradesh
5679,4,True,Vidarbha,Vidarbha
5680,7,True,Karnataka,Karnataka
5681,9,True,Goa,Goa
5682,2,True,Secunderabad,Secunderabad
5683,4,True,Magic (illusion),Magic (illusion)
5684,9,True,Coin,Copper
5685,9,True,Coin,Coin
5686,8,True,Silver coin,Silver
5687,7,True,notInKB,notInKB
5688,1,True,notInKB,notInKB
5689,8,True,Scotch and soda,Cocktail
5690,10,True,Soft drink,Carbonated water
5691,9,True,Coin,Copper
5692,8,True,Silver,Silver
5693,10,True,United States,United States
5694,9,True,England,England
5695,9,True,Mexico,Mexico
5696,3,True,Nicaraguan córdoba,Centavo
5697,1,True,Martinka,Martinka
5698,7,True,College basketball,College basketball
5699,5,True,Virginia Commonwealth University,Virginia Commonwealth University
5700,9,True,Akron Zips men's basketball,Akron Zips men's basketball
5701,10,False,notInC,Clemson Tigers men's basketball
5702,9,True,Florida Gators men's basketball,Florida Gators men's basketball
5703,1,True,Oregon High School (Wisconsin),Oregon High School (Wisconsin)
5704,2,True,Kenyon College,Kenyon College
5705,1,True,Pardon the Interruption,Pardon the Interruption
5706,3,True,California University of Pennsylvania,California University of Pennsylvania
5707,3,True,University of Dayton,University of Dayton
5708,5,True,University of Akron,University of Akron
5709,2,True,Anthony Grant,Anthony Grant
5710,1,True,Alabama Crimson Tide men's basketball,Alabama Crimson Tide men's basketball
5711,10,False,notInC,2009–10 VCU Rams men's basketball team
5712,1,True,2010 College Basketball Invitational,2010 College Basketball Invitational
5713,10,False,notInC,2009–10 Saint Louis Billikens men's basketball team
5714,2,True,Larry Sanders (basketball),Larry Sanders (basketball)
5715,2,True,notInKB,notInKB
5716,7,True,Milwaukee Bucks,Milwaukee Bucks
5717,3,True,Virginia,Virginia
5718,7,True,Utah Jazz,Utah Jazz
5719,1,True,Eric Maynor,Eric Maynor
5720,1,True,notInKB,notInKB
5721,1,True,Colonial Athletic Association,Colonial Athletic Association
5722,10,False,notInC,2010–11 Old Dominion Monarchs basketball team
5723,2,True,2011 NCAA Men's Division I Basketball Tournament,2011 NCAA Men's Division I Basketball Tournament
5724,10,False,notInC,2010–11 USC Trojans men's basketball team
5725,10,False,notInC,2010–11 Georgetown Hoyas men's basketball team
5726,10,False,notInC,2010–11 Purdue Boilermakers men's basketball team
5727,7,True,NCAA Men's Division I Basketball Championship,NCAA Men's Division I Basketball Championship
5728,8,True,Florida State University,2010–11 Florida State Seminoles men's basketball team
5729,3,True,NCAA Men's Division I Basketball Championship,Elite Eight
5730,8,True,2010–11 Kansas Jayhawks men's basketball team,2010–11 Kansas Jayhawks men's basketball team
5731,4,True,NCAA Men's Division I Basketball Championship,NCAA Men's Division I Basketball Championship
5732,9,False,notInC,2010–11 Butler Bulldogs men's basketball team
5733,1,True,Shaka,Shaka
5734,7,True,Great Migration (African American),Great Migration (African American)
5735,3,True,California University of Pennsylvania,California University of Pennsylvania
5736,10,True,Northwestern University,Northwestern University
5737,4,True,Barack Obama,Barack Obama
5738,10,True,Test cricket,Test cricket
5739,2,True,One Day International,One Day International
5740,9,True,West Indies cricket team,West Indies cricket team
5741,8,True,Century (cricket),Century (cricket)
5742,10,True,Bridgetown,Bridgetown
5743,9,True,"Hamilton, New Zealand","Hamilton, New Zealand"
5744,1,True,notInKB,notInKB
5745,6,True,Sharjah (city),Sharjah (city)
5746,10,True,"Heywood, Greater Manchester","Heywood, Greater Manchester"
5747,8,True,Metropolitan Borough of Rochdale,Rochdale
5748,8,True,Pakistan,Pakistan
5749,1,True,Shorkot Tehsil,Shorkot Tehsil
5750,3,True,Jhang,Jhang District
5751,1,True,Sultan Bahu,Sultan Bahu
5752,4,True,Mughal Emperor,Mughal emperors
5753,9,True,Shah Alam II,Shah Alam II
5754,10,True,Islam,Islam
5755,4,True,Malhi,Malhi
5756,10,True,Queen Victoria,Queen Victoria
5757,3,True,Ranjit Singh,Ranjit Singh of Bharatpur
5758,10,True,Multan,Multan
5759,8,True,Lahore,Lahore
5760,1,True,notInKB,notInKB
5761,10,True,Ancient Greece,Greek language
5762,10,True,Greeks,Greeks
5763,9,True,"Thal, Styria",Thal Desert
5764,1,True,Chenab River,Chenab River
5765,10,False,notInC,Al-Fatiha
5766,0,False,notInC,Muharram
5767,1,True,PAF Base Rafiqui,PAF Base Rafiqui
5768,4,True,notInKB,notInKB
5769,1,True,"Seneca County, New York","Seneca County, New York"
5770,3,True,United States federal judge,United States federal judge
5771,10,True,Cornell University,Cornell University
5772,4,True,Harvard Law School,Harvard Law School
5773,5,True,"Rochester, New York","Rochester, New York"
5774,2,True,New York State Assembly,New York State Assembly
5775,10,False,notInKB,notInKB
5776,10,False,notInKB,notInKB
5777,6,False,notInC,136th New York State Legislature
5778,7,False,notInC,137th New York State Legislature
5779,2,True,John R. Bolton,Recess appointment
5780,2,True,Calvin Coolidge,Calvin Coolidge
5781,1,True,United States District Court for the Western District of New York,United States District Court for the Western District of New York
5782,2,True,United States Senate,United States Senate
5783,3,True,Covenanter,Covenanter
5784,10,True,Parliament of England,Roundhead
5785,2,True,First English Civil War,First English Civil War
5786,4,True,Irish Catholic,Irish Catholic
5787,9,True,Cavalier,Cavalier
5788,1,True,Long Parliament,Long Parliament
5789,1,True,Long Parliament,Long Parliament
5790,1,True,John Lilburne,John Lilburne
5791,10,True,Charles I of England,Charles I of England
5792,9,True,Engagement (military),Engagers
5793,2,True,Second English Civil War,Second English Civil War
5794,3,True,Battle of Preston (1648),Battle of Preston (1648)
5795,1,True,Charles II of England,Charles II of England
5796,1,True,Treaty of Breda (1650),Treaty of Breda (1650)
5797,2,True,Battle of Worcester,Battle of Worcester
5798,1,True,Sedition Act 1661,Sedition Act 1661
5799,7,True,Seaplane,Seaplane
5800,3,True,Biplane,Biplane
5801,1,True,Schneider Trophy,Schneider Trophy
5802,1,True,Schneider Trophy,Schneider Trophy
5803,7,True,Seaplane,Seaplane
5804,9,True,World War I,World War I
5805,1,True,Royal Aero Club,Royal Aero Club
5806,10,True,Bournemouth,Bournemouth
5807,1,True,Sopwith Aviation Company,Sopwith Aviation Company
5808,4,True,Floatplane,Floatplane
5809,1,True,Bristol Jupiter,Bristol Jupiter
5810,2,True,Pratt & Whitney R-2800 Double Wasp,Radial engine
5811,8,True,Breed registry,Aircraft registration
5812,2,True,Supermarine,Supermarine
5813,10,True,Supermarine Sea Lion I,Supermarine Sea Lion I
5814,10,True,Fairey Aviation Company,Fairey Aviation Company
5815,1,True,Fairey III,Fairey III
5816,1,True,Avro 539,Avro 539
5817,1,True,Harry Hawker,Harry Hawker
5818,10,True,Italy,Italy
5819,1,True,SIAI S.13,SIAI S.13
5820,1,True,Conventional landing gear,Conventional landing gear
5821,1,True,ABC Dragonfly,ABC Dragonfly
5822,1,True,Hawker Aircraft,Hawker Aircraft
5823,5,True,Bankruptcy,Receivership
5824,8,True,Dune (board game),Board game
5825,1,True,David Wesely,David Wesely
5826,1,True,Avalon Hill,Avalon Hill
5827,8,True,Africa,Africa
5828,10,True,Europe,Europe
5829,10,False,notInC,Colonialism
5830,10,True,Exploration,Exploration
5831,8,True,Narváez expedition,Exploration
5832,7,True,Canoeing,Canoe
5833,9,True,Dromedary,Camel
5834,8,False,notInC,Human-powered transport
5835,10,False,notInKB,notInKB
5836,6,True,Terrain,Topography
5837,5,True,Crayon,Crayon
5838,7,True,Risk,Risk
5839,7,True,Holodomor,Starvation
5840,3,False,notInC,Disease
5841,1,True,Cataracts of the Nile,Cataracts of the Nile
5842,8,True,Pacific coast,Coast
5843,8,True,Port,Port
5844,7,True,South Carolina Highway 200,State highway
5845,9,True,South Carolina,South Carolina
5846,4,True,"Winnsboro, South Carolina","Winnsboro, South Carolina"
5847,8,True,"Great Falls, South Carolina","Great Falls, South Carolina"
5848,10,False,notInC,"Lancaster, South Carolina"
5849,4,True,"Winnsboro, South Carolina","Winnsboro, South Carolina"
5850,8,True,"Great Falls, South Carolina","Great Falls, South Carolina"
5851,10,False,notInC,"Lancaster, South Carolina"
5852,9,True,North Carolina,North Carolina
5853,1,True,South Carolina Highway 93,South Carolina Highway 93
5854,1,True,North Carolina Highway 200,North Carolina Highway 200
5855,9,True,North Carolina,North Carolina
5856,4,True,"Winnsboro, South Carolina","Winnsboro, South Carolina"
5857,1,True,South Carolina Highway 93,South Carolina Highway 93
5858,10,False,notInC,"Lancaster, South Carolina"
5859,8,True,"Great Falls, South Carolina","Great Falls, South Carolina"
5860,2,True,South Carolina Highway 22,South Carolina Highway 22
5861,8,True,"Great Falls, South Carolina","Great Falls, South Carolina"
5862,4,True,"Winnsboro, South Carolina","Winnsboro, South Carolina"
5863,8,True,Parliament of the United Kingdom,Parliament of the United Kingdom
5864,10,True,Member of Parliament,Member of Parliament
5865,1,True,notInKB,notInKB
5866,1,True,South Lancashire (UK Parliament constituency),South Lancashire (UK Parliament constituency)
5867,1,True,Redistribution of Seats Act 1885,Redistribution of Seats Act 1885
5868,10,True,notInKB,notInKB
5869,1,True,Radcliffe-cum-Farnworth (UK Parliament constituency),Radcliffe-cum-Farnworth (UK Parliament constituency)
5870,9,True,Gorton,Manchester Gorton (UK Parliament constituency)
5871,10,True,Heywood (UK Parliament constituency),Heywood (UK Parliament constituency)
5872,9,False,notInC,Middleton (UK Parliament constituency)
5873,7,True,Prestwich (UK Parliament constituency),Prestwich (UK Parliament constituency)
5874,6,True,Stretford (UK Parliament constituency),Stretford (UK Parliament constituency)
5875,3,True,Westhoughton (UK Parliament constituency),Westhoughton (UK Parliament constituency)
5876,6,True,Ashton-under-Lyne,Ashton-under-Lyne (UK Parliament constituency)
5877,9,True,"Bolton, Connecticut",Bolton (UK Parliament constituency)
5878,10,True,Bury_(UK_Parliament_constituency),Bury_(UK_Parliament_constituency)
5879,10,False,notInC,Manchester (UK Parliament constituency)
5880,8,True,Metropolitan Borough of Rochdale,Rochdale (UK Parliament constituency)
5881,9,True,City of Salford,Salford (UK Parliament constituency)
5882,4,True,Stalybridge,Stalybridge (UK Parliament constituency)
5883,10,True,Victoria (Australia),Victoria (Australia)
5884,10,True,Australia,Australia
5885,10,True,Melbourne,Melbourne
5886,8,True,Gippsland,Gippsland
5887,9,True,"Sale, Victoria","Sale, Victoria"
5888,1,True,South Gippsland Freeway,South Gippsland Freeway
5889,7,True,"Cranbourne, Victoria","Cranbourne, Victoria"
5890,2,True,Bass Highway (Victoria),Bass Highway (Victoria)
5891,3,True,Wilsons Promontory,Wilsons Promontory National Park
5892,7,True,Phillip Island,Phillip Island
5893,10,True,"Dandenong, Victoria","Dandenong, Victoria"
5894,3,True,Princes Highway,Princes Highway
5895,2,True,Dual carriageway,Dual carriageway
5896,2,True,Bass Highway (Victoria),Bass Highway (Victoria)
5897,7,True,"Cranbourne, Victoria","Cranbourne, Victoria"
5898,2,True,"Tooradin, Victoria","Tooradin, Victoria"
5899,6,True,"Lang Lang, Victoria","Lang Lang, Victoria"
5900,10,False,notInC,"Foster, Victoria"
5901,10,True,"Welshpool, Victoria","Welshpool, Victoria"
5902,2,True,"Yarram, Victoria","Yarram, Victoria"
5903,9,True,"Sale, Victoria","Sale, Victoria"
5904,4,True,"Chester County, Tennessee","Chester County, Tennessee"
5905,6,True,"Decatur County, Tennessee","Decatur County, Tennessee"
5906,3,True,"Hardeman County, Tennessee","Hardeman County, Tennessee"
5907,6,True,"Hardin County, Tennessee","Hardin County, Tennessee"
5908,2,True,"Haywood County, Tennessee","Haywood County, Tennessee"
5909,5,True,"Henderson County, Tennessee","Henderson County, Tennessee"
5910,10,False,notInC,"Madison County, Tennessee"
5911,1,True,"McNairy County, Tennessee","McNairy County, Tennessee"
5912,4,True,"Chester County, Tennessee","Chester County, Tennessee"
5913,2,True,"Crockett County, Tennessee","Crockett County, Tennessee"
5914,6,True,"Decatur County, Tennessee","Decatur County, Tennessee"
5915,10,True,"Gibson County, Tennessee","Gibson County, Tennessee"
5916,3,True,"Hardeman County, Tennessee","Hardeman County, Tennessee"
5917,6,True,"Hardin County, Tennessee","Hardin County, Tennessee"
5918,2,True,"Haywood County, Tennessee","Haywood County, Tennessee"
5919,5,True,"Henderson County, Tennessee","Henderson County, Tennessee"
5920,4,True,"Lauderdale County, Tennessee","Lauderdale County, Tennessee"
5921,1,True,"McNairy County, Tennessee","McNairy County, Tennessee"
5922,2,True,"Tipton County, Tennessee","Tipton County, Tennessee"
5923,1,True,"Jackson, Tennessee","Jackson, Tennessee"
5924,8,True,Anolis,Genus
5925,1,True,Archosaur,Archosaur
5926,1,True,Ladinian,Ladinian
5927,1,True,Middle Triassic,Middle Triassic
5928,1,True,Santa Maria Formation,Santa Maria Formation
5929,3,True,Geopark,Geopark
5930,1,True,notInKB,notInKB
5931,8,True,Brazil,Brazil
5932,1,True,Rauisuchia,Rauisuchia
5933,8,True,Primitive (phylogenetics),Basal (phylogenetics)
5934,1,True,Saurischia,Saurischia
5935,10,True,Dinosaur,Dinosaur
5936,1,True,Friedrich von Huene,Friedrich von Huene
5937,9,True,Skeleton,Skeleton
5938,1,True,University of Tübingen,University of Tübingen
5939,8,True,Sacrum,Sacrum
5940,1,True,Scapula,Scapula
5941,1,True,Humerus,Humerus
5942,3,True,Femur,Femur
5943,2,True,Pubis (bone),Pubis (bone)
5944,1,True,Staurikosaurus,Staurikosaurus
5945,1,True,notInKB,notInKB
5946,1,True,Peter Galton,Peter Galton
5947,6,False,notInC,Synapomorphy
5948,1,True,Rauisuchia,Rauisuchia
5949,10,True,Catholic Church,Church (building)
5950,1,True,Clark-Fulton,Clark-Fulton
5951,10,True,Cleveland,Cleveland
5952,8,True,Ohio,Ohio
5953,10,True,notInKB,notInKB
5954,1,True,"Ohio City, Cleveland","Ohio City, Cleveland"
5955,10,True,Germans,Germany
5956,8,True,Germersheim,Population
5957,9,False,notInC,School
5958,2,False,notInC,Building
5959,4,True,Cornerstone,Cornerstone
5960,2,True,Gothic Revival architecture,Victorian architecture
5961,10,True,Bell tower,Tower
5962,6,True,Height,Height
5963,5,True,Architecture,Architecture
5964,9,False,notInC,School
5965,10,True,Catholic Church,Church (building)
5966,1,True,Roman Catholic Diocese of Cleveland,Roman Catholic Diocese of Cleveland
5967,6,True,Parish,Parish
5968,10,True,Germans,Germany
5969,7,True,Cultural heritage,Cultural heritage
5970,10,True,Spanish people,Spanish language
5971,8,True,Mass (liturgy),Mass (liturgy)
5972,9,True,Hispanic,Hispanic
5973,9,True,English language,English language
5974,6,False,notInC,Good Friday
5975,10,True,Beltane Fire Festival,Procession
5976,6,True,Parish,Parish
5977,10,True,Cleveland,Cleveland
5978,7,True,European Union,European integration
5979,9,True,Institutions of the European Union,European Union
5980,1,True,notInKB,notInKB
5981,1,True,Convent Van Maerlant,Convent Van Maerlant
5982,9,True,European Commission,European Commission
5983,3,True,Brussels and the European Union,Brussels and the European Union
5984,10,True,City of Brussels,Brussels
5985,7,True,Belgium,Belgium
5986,4,True,Neil Kinnock,Neil Kinnock
5987,1,True,Viviane Reding,Viviane Reding
5988,1,True,Vice-President of the European Commission,Vice-President of the European Commission
5989,1,True,"European Commissioner for Education, Culture, Multilingualism and Youth","European Commissioner for Education, Culture, Multilingualism and Youth"
5990,1,True,notInKB,notInKB
5991,1,True,2004 enlargement of the European Union,2004 enlargement of the European Union
5992,2,True,Blindness,Visual impairment
5993,10,True,France,France
5994,1,True,Bernard Romain,Bernard Romain
5995,6,True,Disability,Disability
5996,2,True,Flag of Europe,Flag of Europe
5997,8,True,Libya,Libya
5998,6,True,Algeria,Algeria
5999,6,True,Syria,Syria
6000,8,True,South Yemen,South Yemen
6001,1,True,Palestine Liberation Organization,Palestine Liberation Organization
6002,10,False,notInC,President of Egypt
6003,2,True,Anwar Sadat,Anwar Sadat
6004,9,True,Egypt,Egypt
6005,8,True,Israel,Israel
6006,10,True,Prime Minister of Israel,Prime Minister of Israel
6007,3,True,Menachem Begin,Menachem Begin
6008,2,True,Camp David Accords,Camp David Accords
6009,7,True,Arab League,Arab world
6010,3,True,Nestlé boycott,Boycott
6011,9,True,American Revolution,Revolution
6012,3,True,Two-state solution,Two-state solution
6013,6,True,Sahrawi Arab Democratic Republic,Sahrawi Arab Democratic Republic
6014,6,True,Politics of Western Sahara,Western Sahara
6015,1,True,Rejectionist Front,Rejectionist Front
6016,8,True,Fatah,Fatah
6017,6,True,"Stanford, California",Census-designated place
6018,8,True,Town,New England town
6019,9,True,"Standish, Maine","Standish, Maine"
6020,10,True,"Cumberland County, Maine","Cumberland County, Maine"
6021,8,True,Maine,Maine
6022,8,True,United States,United States
6023,10,True,notInKB,notInKB
6024,10,True,"Portland, Maine","Portland, Maine"
6025,5,True,"South Portland, Maine","South Portland, Maine"
6026,2,True,"Biddeford, Maine","Biddeford, Maine"
6027,2,True,Saco River,Saco River
6028,1,True,Maine State Route 11,Maine State Route 11
6029,2,True,"Limington, Maine","Limington, Maine"
6030,9,True,"Limerick, Maine","Limerick, Maine"
6031,10,True,"Naples, Maine","Naples, Maine"
6032,1,True,Maine State Route 113,Maine State Route 113
6033,1,True,"Standish (CDP), Maine","Standish (CDP), Maine"
6034,9,True,"Hiram, Maine","Hiram, Maine"
6035,2,True,"Fryeburg, Maine","Fryeburg, Maine"
6036,2,True,United States Census Bureau,United States Census Bureau
6037,10,True,Toronto,Toronto
6038,9,True,Ontario,Ontario
6039,10,True,Yellowknife,Yellowknife
6040,5,True,Northwest Territory,Northwest Territories
6041,8,True,Ice hockey,Ice hockey
6042,1,True,Toronto Marlboros,Toronto Marlboros
6043,4,True,Ontario Hockey League,Ontario Hockey League
6044,10,True,New York Rangers,New York Rangers
6045,1,True,notInKB,notInKB
6046,9,True,St. Louis Blues,St. Louis Blues
6047,10,True,1975–76 NHL season,1975–76 NHL season
6048,9,True,National Hockey League,National Hockey League
6049,10,True,Pittsburgh Penguins,Pittsburgh Penguins
6050,2,True,Kansas City Scouts,Kansas City Scouts
6051,10,True,Colorado Rockies (NHL),Colorado Rockies (NHL)
6052,3,True,World Hockey Association,World Hockey Association
6053,3,True,Birmingham Bulls (ice hockey),Birmingham Bulls
