id,candidate_length,in_candidates,response,answer
8588,2,False,notInC,"Lamoille County, Vermont"
8589,10,True,"Leland, Illinois","Leland, Illinois"
8590,1,True,"Naplate, Illinois","Naplate, Illinois"
8591,8,True,Ohio,Ohio
8592,10,False,notInC,"North Utica, Illinois"
8593,10,True,"Sheffield, Illinois","Sheffield, Illinois"
8594,1,True,"Tiskilwa, Illinois","Tiskilwa, Illinois"
8595,2,True,"Tonica, Illinois","Tonica, Illinois"
8596,10,True,Savage Appraisal Services,"Savage, Minnesota"
8597,9,True,"Peru, Illinois","Peru, Illinois"
8598,10,True,"LaSalle, Illinois","LaSalle, Quebec"
8599,10,True,"Ottawa, Illinois","Ottawa, Illinois"
8600,5,True,"Streator, Illinois","Streator, Illinois"
8601,7,True,"Mendota, Illinois","Mendota, Illinois"
8602,10,False,notInC,"Princeton, Illinois"
8603,10,True,"Spring Valley, Illinois","Spring Valley, Illinois"
8604,1,True,"DePue, Illinois","DePue, Illinois"
8605,3,True,"Earlville, Illinois","Earlville, Illinois"
8606,10,False,notInC,"Granville, Illinois"
8607,10,True,"Ladd, Illinois","Ladd, Illinois"
8608,10,True,"Marseilles, Illinois","Marseilles, Illinois"
8609,10,True,"Oglesby, Illinois","Oglesby, Illinois"
8610,9,True,"Seneca, Illinois","Seneca, Illinois"
8611,10,True,"Sheridan, Illinois","Sheridan, Illinois"
8612,10,True,"Walnut, Illinois","Walnut, Illinois"
8613,4,True,"Wenona, Illinois","Wenona, Illinois"
8614,2,True,"Wyanet, Illinois","Wyanet, Illinois"
8615,8,True,"Dalzell, Illinois","Dalzell, Illinois"
8616,3,True,"Grand Ridge, Illinois","Grand Ridge, Illinois"
8617,9,True,"Hennepin, Illinois","Hennepin, Oklahoma"
8618,2,False,notInC,"Lamoille County, Vermont"
8619,10,True,"Leland, Illinois","Leland, Illinois"
8620,1,True,"Naplate, Illinois","Naplate, Illinois"
8621,8,True,Ohio,Ohio
8622,10,False,notInC,"North Utica, Illinois"
8623,10,True,"Sheffield, Illinois","Sheffield, Illinois"
8624,1,True,"Tiskilwa, Illinois","Tiskilwa, Illinois"
8625,2,True,"Tonica, Illinois","Tonica, Illinois"
8626,6,True,Beyond the Sea (film),Beyond the Sea (film)
8627,2,True,Bobby Darin,Bobby Darin
8628,1,True,Kevin Spacey,Kevin Spacey
8629,10,True,United States,United States
8630,10,False,notInC,Kevin Spacey
8631,7,True,Las Vegas,Las Vegas Strip
8632,10,True,Bobby Darin,Bobby Darin
8633,3,True,Kevin Spacey,Kevin Spacey
8634,10,True,United States,United States
8635,10,False,notInC,Kevin Spacey
8636,1,True,Pellissier Building and Wiltern Theatre,Pellissier Building and Wiltern Theatre
8637,10,True,Los Angeles,Los Angeles
8638,10,False,notInC,Bobby Darin
8639,1,True,Sandra Dee,Sandra Dee
8640,2,True,Bobby Darin,Bobby Darin
8641,10,True,Bobby Darin,Bobby Darin
8642,10,False,notInC,Kevin Spacey
8643,3,True,Kevin Spacey,Kevin Spacey
8644,3,True,Kevin Spacey,Kevin Spacey
8645,10,True,Bobby Darin,Bobby Darin
8646,10,True,Hollywood,Hollywood
8647,10,False,notInC,Kevin Spacey
8648,1,True,Burt Lancaster,Burt Lancaster
8649,5,True,Al Pacino,Al Pacino
8650,3,True,Katharine Hepburn,Katharine Hepburn
8651,6,True,Jerry Lewis,Jerry Lewis
8652,7,True,Johnny Carson,Johnny Carson
8653,9,True,James Stewart,James Stewart
8654,3,True,Marlon Brando,Marlon Brando
8655,2,True,Peter Cincotti,Peter Cincotti
8656,10,False,notInC,Bobby Darin
8657,10,False,notInC,Kevin Spacey
8658,10,True,Bobby Darin,Bobby Darin
8659,7,True,Dream Lover,Dream Lover
8660,6,True,Beyond the Sea (song),Beyond the Sea (film)
8661,10,True,Bobby Darin,Bobby Darin
8662,3,True,Bridge Over Troubled Water (song),Bridge over Troubled Water (song)
8663,10,True,Bobby Darin,Bobby Darin
8664,3,True,Kevin Spacey,Kevin Spacey
8665,10,False,notInC,Bobby Darin
8666,3,True,Kevin Spacey,Kevin Spacey
8667,2,True,Bobby Darin,Bobby Darin
8668,10,True,Bobby Darin,Bobby Darin
8669,3,True,Kevin Spacey,Kevin Spacey
8670,10,True,Bobby Darin,Bobby Darin
8671,10,True,Bobby Darin,Bobby Darin
8672,6,True,Vietnam War,Vietnam
8673,3,True,Kevin Spacey,Kevin Spacey
8674,6,True,Beyond the Sea (film),Beyond the Sea (film)
8675,2,True,Beyond the Sea (song),Beyond the Sea (film)
8676,10,True,Mario (American singer),Mario
8677,6,True,Dance Dance Revolution (1998 video game),Dance Dance Revolution
8678,10,True,Myspace,Myspace
8679,8,True,People for the Ethical Treatment of Animals,People for the Ethical Treatment of Animals
8680,2,True,Jennifer Aniston,Jennifer Aniston
8681,1,True,Entertainment Weekly,Entertainment Weekly
8682,1,True,Gene Upshaw,Gene Upshaw
8683,3,True,Bernie Mac,Bernie Mac
8684,1,True,Fundraising,Fundraising
8685,1,True,The School of Life,The School of Life
8686,9,True,London,London
8687,2,True,Victoria Beckham,Victoria Beckham
8688,9,True,Columbia University,Columbia Records
8689,2,True,Lindsay Lohan,Lindsay Lohan
8690,1,True,Samantha Ronson,Samantha Ronson
8691,2,True,Lindsay Lohan,Lindsay Lohan
8692,2,True,Tim Tebow,Tim Tebow
8693,10,True,American football,National Football League
8694,5,True,Political career of Arnold Schwarzenegger,Arnold Schwarzenegger
8695,9,True,Brig,Brig
8696,9,True,Apple Inc.,Apple Inc.
8697,9,True,Somerset,Somerset
8698,10,False,notInKB,notInKB
8699,10,True,"Lexington, Kentucky","Lexington, Kentucky"
8700,8,True,Kentucky,Kentucky
8701,10,True,"Chelsea, Manhattan",Chelsea F.C.
8702,10,True,"Dublin, Georgia",Dublin
8703,9,True,United States,United States
8704,10,True,New York City,Manhattan
8705,1,True,Web development,Web development
8706,10,True,"Louisville, Kentucky","Louisville, Kentucky"
8707,10,True,"Elizabethtown, Kentucky","Elizabethtown, Kentucky"
8708,10,True,"Lexington, Kentucky","Lexington, Kentucky"
8709,10,True,"Bowling Green, Kentucky","Bowling Green, Kentucky"
8710,3,True,notInKB,notInKB
8711,10,True,notInKB,notInKB
8712,10,True,Chair,Chair
8713,10,True,Brazilian real,Brazilian real
8714,10,True,MTV,MTV
8715,10,True,Boston,Boston
8716,10,True,"Memphis, Tennessee","Memphis, Tennessee"
8717,10,True,Detroit,Detroit
8718,10,True,Kingdom of England,England
8719,8,True,Los Angeles,Louisiana
8720,10,False,notInC,All-America
8721,10,False,notInC,All-America
8722,3,True,Flag of the United States,The Star-Spangled Banner
8723,2,True,Cabela's,Cabela's
8724,10,True,American Revolutionary War,American Revolutionary War
8725,8,True,Rest (music),Representational state transfer
8726,10,False,notInC,All-America
8727,10,True,George Washington,George Washington
8728,10,False,notInC,All-America
8729,4,True,George III of the United Kingdom,George III of the United Kingdom
8730,10,False,notInC,All-America
8731,4,True,Independence Day (United States),Independence Day (United States)
8732,4,True,Independence Day (United States),Independence Day (United States)
8733,10,False,notInC,All-America
8734,10,False,notInC,All-America
8735,10,False,notInC,All-America
8736,4,True,Independence Day (United States),Independence Day (United States)
8737,10,False,notInC,All-America
8738,10,False,notInC,All-America
8739,10,False,notInC,All-America
8740,4,True,Independence Day (United States),Independence Day (United States)
8741,10,True,EBay,EBay
8742,1,True,CafePress,CafePress
8743,10,True,American Dream,American Dream
8744,10,True,Western (genre),Western (genre)
8745,10,False,notInC,All-America
8746,10,False,notInC,All-America
8747,7,True,All-America,All-America
8748,9,True,John Wayne,John Wayne
8749,10,False,notInC,All-America
8750,10,False,notInC,All-America
8751,1,False,notInC,Saint Patrick's Day
8752,10,True,Americans,United States
8753,10,True,Bad Boy (comics),Bad Boy Records
8754,10,False,notInC,All-America
8755,10,True,Mixed martial arts,Mixed martial arts
8756,9,True,Asia,Asia
8757,10,False,notInC,All-America
8758,1,True,Ikat,Ikat
8759,10,False,notInC,All-America
8760,2,True,Ralph Lauren,Ralph Lauren
8761,1,True,Dreamland Bar-B-Que,Dreamland Bar-B-Que
8762,8,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
8763,10,True,"Northport, Alabama","Northport, Alabama"
8764,9,True,"Birmingham, Alabama","Birmingham, Alabama"
8765,9,False,notInC,Dreamland Bar-B-Que
8766,9,False,notInC,Dreamland Bar-B-Que
8767,8,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
8768,9,True,Alabama,Alabama
8769,9,False,notInC,Dreamland Bar-B-Que
8770,1,True,Interstate 59,Interstate 59
8771,8,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
8772,9,False,notInC,Dreamland Bar-B-Que
8773,9,True,Christmas,Christmas
8774,8,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
8775,9,True,"Birmingham, Alabama","Birmingham, Alabama"
8776,9,True,Alabama,Alabama
8777,9,False,notInC,Dreamland Bar-B-Que
8778,8,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
8779,9,True,"Birmingham, Alabama","Birmingham, Alabama"
8780,9,True,Alabama,Alabama
8781,8,True,Georgia (U.S. state),Georgia (U.S. state)
8782,9,True,Budweiser (Anheuser-Busch),Bud
8783,9,False,notInC,Dreamland Bar-B-Que
8784,9,False,notInC,Dreamland Bar-B-Que
8785,8,True,United States,United States
8786,8,True,Canada,Canada
8787,8,False,notInC,Artificial intelligence
8788,10,True,Southeastern United States,Southeastern United States
8789,10,True,Ethnic groups in Europe,Europe
8790,9,False,notInC,Valentine's Day
8791,9,False,notInC,Valentine's Day
8792,9,False,notInC,Valentine's Day
8793,1,True,Dreamland Bar-B-Que,Dreamland Bar-B-Que
8794,9,False,notInC,Dreamland Bar-B-Que
8795,9,False,notInC,Dreamland Bar-B-Que
8796,9,False,notInC,Dreamland Bar-B-Que
8797,9,True,Alabama,Alabama
8798,8,True,Georgia (U.S. state),Georgia (U.S. state)
8799,9,False,notInC,Dreamland Bar-B-Que
8800,3,True,Norah Jones,Norah Jones
8801,10,True,David Usher,Usher (occupation)
8802,10,True,Maxwell (musician),Maxwell (musician)
8803,9,False,notInC,Dreamland Bar-B-Que
8804,10,True,2009 New Orleans Saints season,Saint
8805,1,True,notInKB,notInKB
8806,10,True,2009 New Orleans Saints season,Saint
8807,9,False,notInC,Dreamland Bar-B-Que
8808,9,False,notInC,Dreamland Bar-B-Que
8809,9,False,notInC,Cook (profession)
8810,1,True,Dreamland Bar-B-Que,Dreamland Bar-B-Que
8811,9,True,Mother Nature,Nature (journal)
8812,9,True,Deepak Chopra,Deepak Chopra
8813,5,True,Nurse practitioner,Nurse practitioner
8814,1,True,Herbalism,Herbalism
8815,10,True,Eastern world,Eastern world
8816,9,True,Central America,Central America
8817,10,True,North America,North America
8818,4,True,Acupressure,Acupressure
8819,2,True,Shiatsu,Shiatsu
8820,8,True,Nutrition,Nutrition
8821,2,False,notInKB,notInKB
8822,1,True,Herbal tea,Herbal tea
8823,1,True,Syrup,Syrup
8824,1,True,Confectionery,Confectionery
8825,1,True,Vinegar,Vinegar
8826,9,True,English language,England
8827,10,True,French language,France
8828,10,True,German language,Germany
8829,10,True,Italian language,Italy
8830,10,True,Han Chinese,China
8831,5,True,Jake Peavy,Jake Peavy
8832,8,True,Traditional Chinese medicine,Traditional Chinese characters
8833,8,True,Vishnu,Vishnu
8834,1,True,Xvid,Xvid
8835,4,True,MPEG-4,MPEG-4
8836,1,True,Xvid,Xvid
8837,1,True,Xvid,Xvid
8838,6,False,notInC,Indian National Congress
8839,1,True,Xvid,Xvid
8840,2,True,MPlayer,MPlayer
8841,4,True,VLC media player,VLC media player
8842,2,True,Perian,Perian
8843,1,True,Xvid,Xvid
8844,4,True,notInKB,notInKB
8845,3,True,DivX,DivX
8846,1,True,Xvid,Xvid
8847,1,True,VOB,VOB
8848,8,True,Digital video,DV
8849,7,True,QuickTime File Format,QuickTime File Format
8850,8,True,Moving Picture Experts Group,MPEG-1
8851,10,True,Moving Picture Experts Group,MPEG-4
8852,10,False,notInKB,notInKB
8853,4,True,MPEG-4 Part 14,MPEG-4
8854,3,True,MPEG-4 Part 14,M4V
8855,8,True,MPEG-4,MPEG-4 Part 14
8856,8,True,Advanced Systems Format,Advanced Systems Format
8857,3,True,Matroska,Matroska
8858,1,True,3GP and 3G2,3GP and 3G2
8859,9,True,YouTube,YouTube
8860,4,True,Vimeo,Vimeo
8861,8,True,IPhone,IPhone
8862,9,True,IPad,IPad
8863,9,True,HTC Desire,HTC
8864,7,True,Zune,Zune
8865,1,True,Xvid,Xvid
8866,4,True,MPEG-4 Part 14,MPEG-4
8867,3,True,CBS Corporation,CBS Corporation
8868,9,True,New York City,New York City
8869,1,True,CBS Television Stations,CBS Television Stations
8870,10,True,AT&T,AT&T
8871,10,True,North Texas,North Texas
8872,1,True,Liberty Mutual,Liberty Mutual
8873,10,True,Boston,Boston
8874,10,True,Boston,Boston
8875,10,True,Dallas,Dallas
8876,8,True,"Fort Worth, Texas","Fort Worth, Texas"
8877,10,True,San Francisco,San Francisco
8878,9,True,Denver,Denver
8879,10,True,Chicago,Chicago
8880,9,True,New York City,New York City
8881,10,True,Los Angeles,Los Angeles
8882,9,True,Philadelphia,Philadelphia
8883,9,True,Miami,Miami
8884,10,True,"Sacramento, California","Sacramento, California"
8885,9,True,Pittsburgh,Pittsburgh
8886,9,True,Baltimore,Baltimore
8887,1,True,CBS Television Stations,CBS Television Stations
8888,3,True,CBS Corporation,CBS Corporation
8889,4,True,New York Stock Exchange,New York Stock Exchange
8890,9,True,The CW,The CW
8891,5,True,MyNetworkTV,MyNetworkTV
8892,10,True,2009 Indian Premier League,Indian Premier League
8893,6,True,Sri Lanka national cricket team,Sri Lanka national cricket team
8894,1,True,Ajantha Mendis,Ajantha Mendis
8895,1,True,Muttiah Muralitharan,Muttiah Muralitharan
8896,6,True,Sri Lanka national cricket team,Sri Lanka national cricket team
8897,8,True,India national cricket team,India national cricket team
8898,4,True,Dambulla,Dambulla
8899,10,True,Ajantha Mendis,Ajantha Mendis
8900,2,True,Muttiah Muralitharan,Muttiah Muralitharan
8901,10,True,Ajantha Mendis,Ajantha Mendis
8902,9,True,Sri Lanka national cricket team,Sri Lanka
8903,2,True,Muttiah Muralitharan,Muttiah Muralitharan
8904,10,True,Indian people,India
8905,6,True,Sri Lanka national cricket team,Sri Lanka national cricket team
8906,1,True,Virender Sehwag,Virender Sehwag
8907,9,True,Sri Lanka national cricket team,Sri Lanka
8908,9,True,Sri Lanka national cricket team,Sri Lanka
8909,10,True,Ajantha Mendis,Ajantha Mendis
8910,10,True,Indian people,India
8911,1,True,Yuvraj Singh,Yuvraj Singh
8912,1,True,Mahendra Singh Dhoni,Mahendra Singh Dhoni
8913,1,True,Yuvraj Singh,Yuvraj Singh
8914,2,True,Muttiah Muralitharan,Muttiah Muralitharan
8915,10,True,Indian people,India
8916,1,True,Virat Kohli,Virat Kohli
8917,1,True,Virender Sehwag,Virender Sehwag
8918,9,True,Sinhalese people,Sri Lanka
8919,1,True,Chaminda Vaas,Chaminda Vaas
8920,10,True,Indian people,India
8921,1,True,Gautam Gambhir,Gautam Gambhir
8922,1,True,Nuwan Kulasekara,Nuwan Kulasekara
8923,1,True,Suresh Raina,Suresh Raina
8924,3,True,Yuvraj Singh,Yuvraj Singh
8925,1,True,Mahela Jayawardene,Mahela Jayawardene
8926,8,True,Mahela Jayawardene,Mahela Jayawardene
8927,9,True,Sri Lanka national cricket team,Sri Lanka
8928,6,True,Sri Lanka national cricket team,Sri Lanka national cricket team
8929,8,True,India national cricket team,India national cricket team
8930,9,True,Apple Inc.,Apple Inc.
8931,9,True,IPad,IPad
8932,10,True,Cars for Stars,Star
8933,10,True,Cars for Stars,Star
8934,10,True,Daimler Company,Daimler AG
8935,10,True,Stars (Simply Red song),Star
8936,10,True,Cars for Stars,Star
8937,10,True,Cars for Stars,Star
8938,10,False,notInC,London
8939,10,True,Cars for Stars,Star
8940,10,True,Cars for Stars,Star
8941,10,False,notInC,London
8942,9,True,London,London
8943,10,True,Glasgow,Glasgow
8944,10,True,Cardiff,Cardiff
8945,10,True,"Gloucester, Gloucestershire",Gloucester Rugby
8946,10,True,Liverpool,Liverpool
8947,9,True,Birmingham,Birmingham
8948,10,True,North Wales,North Wales
8949,9,True,Staffordshire,Staffordshire
8950,9,True,"City of Bradford, Bradford County, Pennsylvania",Bradford
8951,10,True,Newcastle upon Tyne,Newcastle United F.C.
8952,10,True,Cars for Stars,Star
8953,1,True,Cliff Richard,Cliff Richard
8954,10,True,Norwich,Norwich
8955,10,True,Bentley,Bentley
8956,10,True,Bentley,Bentley
8957,10,True,Cliff Richard,Cliff Richard
8958,10,True,Cliff Richard,Cliff Richard
8959,10,True,Cliff Richard,Cliff Richard
8960,10,False,notInC,London
8961,10,True,Maroon,Maroon
8962,10,True,Cliff Richard,Cliff Richard
8963,10,True,Norwich,Norwich
8964,10,True,Cliff Richard,Cliff Richard
8965,9,True,Ezra,Book of Ezra
8966,7,True,Writing,Writing
8967,10,True,Books of Chronicles,Books of Chronicles
8968,8,True,Land of Israel,Israel
8969,9,True,God,God
8970,1,True,Kingdom of Judah,Kingdom of Judah
8971,10,True,notInKB,notInKB
8972,10,True,Tribe of Benjamin,Tribe of Benjamin
8973,10,True,Levite,Levi
8974,9,True,God,God
8975,8,True,Land of Israel,Israel
8976,10,True,Hebron,Hebron
8977,10,True,Saul,Saul
8978,8,True,Israel,Israel
8979,10,True,Lord,Lord
8980,8,True,Israelites,Israel
8981,10,True,notInKB,notInKB
8982,10,True,Lord,Lord
8983,8,True,Books of Chronicles,Books of Chronicles
8984,10,True,Solomon,Solomon
8985,10,True,Monarch,Monarch
8986,8,True,Israel,Israel
8987,8,True,Books of Chronicles,Books of Chronicles
8988,9,True,God,God
8989,9,True,God,God
8990,3,True,notInKB,notInKB
8991,10,True,Jesus,Jesus
8992,10,True,Christ,Jesus
8993,9,True,God,God
8994,9,True,Messiah,Messiah
8995,9,True,God,God
8996,9,True,Jesus,Jesus
8997,9,True,God,God
8998,10,False,notInKB,notInKB
8999,9,True,God,God
9000,10,True,Christ,Jesus
9001,10,True,Lamb of God,Lamb and mutton
9002,9,True,Life (magazine),Life (magazine)
9003,10,True,Book of Revelation,Revelation
9004,9,True,God,God
9005,9,True,Books of Chronicles,Books of Chronicles
9006,9,True,God,God
9007,8,True,Israel,Israel
9008,10,True,Christ,Jesus
9009,8,True,Books of Chronicles,Books of Chronicles
9010,8,True,Israel,Israel
9011,9,True,God,God
9012,2,True,Gospel of John,John 1
9013,3,True,JavaScript,JavaScript
9014,1,True,Disqus,Disqus
9015,10,True,Mega Man (character),Mega Man
9016,10,True,Bass (fish),Bass guitar
9017,8,True,Health (gaming),Hewlett-Packard
9018,10,True,Bass (voice type),Bass guitar
9019,10,True,Mega Man (character),Mega Man
9020,4,False,notInKB,notInKB
9021,10,True,V-3 cannon,Visual cortex
9022,9,True,Guardian (video game),The Guardian
9023,6,True,Public address system,Pennsylvania
9024,10,True,Kamen Rider V3 (character),Visual cortex
9025,7,True,Code (band),Code
9027,10,False,notInC,Tambourine
9028,10,True,ABC (band),American Broadcasting Company
9029,1,True,Mega Man Battle Network 2,Mega Man Battle Network 2
9030,10,True,Computer network,Computer network
9031,10,True,Bass (fish),Bass guitar
9032,10,False,notInKB,notInKB
9033,7,True,Shadow Man (video game),Shadow Man (1988 film)
9034,9,False,notInC,Microprocessor
9035,10,True,Japanese language,Japan
9036,10,True,Bass (voice type),Bass guitar
9037,9,True,Blues,Blues
9038,4,True,Cloud,Cloud
9039,7,True,Software versioning,Software versioning
9040,10,True,Bass (voice type),Bass guitar
9041,10,True,World Wide Web,World Wide Web
9042,10,True,Bass (fish),Bass guitar
9043,2,True,Dance/Electronic Albums,Electrical engineering
9044,9,True,Heat (1995 film),Heat
9045,10,True,World Wide Web,World Wide Web
9046,9,True,Arrow (symbol),Arrows Grand Prix International
9047,9,True,Double (BoA song),Double (baseball)
9048,7,True,Triple Changer,Triple (baseball)
9049,7,False,notInC,Chrome OS
9050,10,True,World Wide Web,World Wide Web
9051,10,True,World Wide Web,World Wide Web
9052,10,True,World Wide Web,World Wide Web
9053,5,True,Shadow Man (video game),Shadowman (comics)
9054,5,True,Shadow Man (video game),Shadowman (comics)
9055,9,True,Mega Man (character),Mega Man
9056,4,True,GameCube,GameCube
9057,10,True,Battle,Battle
9058,10,True,Virus,Virus
9059,7,False,notInC,Field (mathematics)
9060,10,True,World Wide Web,World Wide Web
9061,10,True,World Wide Web,World Wide Web
9062,2,True,Cerro Negro,Cerro Negro
9063,5,True,Nicaragua,Nicaragua
9064,4,True,United States Air Force,Airman
9065,5,False,notInC,Defensive back
9066,1,True,Momotombo,Momotombo
9067,10,False,notInC,Volcanic ash
9068,1,True,Ejecta,Ejecta
9069,7,True,W. Dalton,Watt
9070,7,True,W,Watt
9071,9,True,Neogene,Nitrogen
9072,9,True,Neogene,Nitrogen
9073,9,True,Lava,Lava
9074,2,True,Cerro Negro,Cerro Negro
9075,7,True,NE postcode area,Nebraska
9076,10,False,notInC,Volcanic ash
9077,9,True,Managua,Managua
9078,10,False,notInC,Volcanic ash
9079,7,True,W,Watt
9080,9,True,Neogene,Nitrogen
9081,9,True,Neogene,Nitrogen
9082,7,True,W,Watt
9083,9,True,È,E
9084,3,True,Points of the compass,Points of the compass
9085,7,True,W,Watt
9086,7,True,W,Watt
9087,9,True,GPS navigation device,Global Positioning System
9088,9,True,Managua,Managua
9089,5,True,Nicaragua,Nicaragua
9090,10,True,Milton Keynes,Milton Keynes
9091,10,True,United Kingdom,United Kingdom
9092,1,True,University of Geneva,University of Geneva
9093,2,True,Universite de Geneve,Geneva
9094,6,True,Switzerland,Switzerland
9095,1,True,Southwest Research Institute,Southwest Research Institute
9096,10,True,San Antonio,San Antonio
9097,8,True,Texas,Texas
9098,9,True,United States,United States
9099,10,True,Maryland,Maryland
9100,9,True,United States,United States
9101,6,True,United Nations Office for the Coordination of Humanitarian Affairs,United Nations Office for the Coordination of Humanitarian Affairs
9102,9,True,United Nations,United Nations
9103,10,True,Canton of Geneva,Geneva
9104,6,True,Switzerland,Switzerland
9105,2,True,Cerro Negro,Cerro Negro
9106,2,True,Cerro Negro,Cerro Negro
9107,2,True,Cerro Negro,Cerro Negro
9108,2,True,Cerro Negro,Cerro Negro
9109,8,False,notInC,Hawaii
9110,10,True,San Francisco,San Francisco
9111,9,True,K MUNI lines,Kelvin
9112,5,True,San Francisco,San Francisco Bay Area
9113,2,True,Montessori education,Montessori education
9114,10,True,Gastroesophageal reflux disease,Gastroesophageal reflux disease
9115,10,True,Clinical psychology,Psychology
9116,2,True,Latin honors,Latin honors
9117,1,True,Early childhood education,Early childhood education
9118,10,True,Early childhood education,United Nations Economic Commission for Europe
9119,2,True,Governess,Governess
9120,9,True,Nanny,Nanny
9121,10,True,Health care,Health
9122,10,True,California,California
9123,10,True,United States Department of Justice,United States Department of Justice
9124,9,True,United States,United States
9125,7,True,Federal Bureau of Investigation,Federal Bureau of Investigation
9126,1,True,San Francisco Zoo,San Francisco Zoo
9127,1,True,California Academy of Sciences,California Academy of Sciences
9128,1,True,Randall Museum,Randall Museum
9129,10,True,San Francisco,San Francisco
9130,9,False,notInC,Christmas and holiday season
9131,10,True,"Bangor, Gwynedd","Bangor, Maine"
9132,10,True,Northern Ireland,Northern Ireland
9133,10,True,Edinburgh,Edinburgh
9134,9,True,Scotland,Scotland
9135,9,False,notInC,Christmas and holiday season
9136,8,False,notInC,Christmas and holiday season
9137,9,False,notInC,Christmas and holiday season
9138,9,False,notInC,Christmas and holiday season
9139,8,True,New Year's Eve,New Year
9140,8,True,Japanese New Year,New Year
9141,9,False,notInC,Christmas and holiday season
9142,8,True,Jamaica,Jamaica
9143,10,True,"Tampa, Florida","Tampa, Florida"
9144,9,True,Florida,Florida
9145,10,True,Holiday,Holiday
9146,9,False,notInC,Christmas and holiday season
9147,9,False,notInC,Christmas and holiday season
9148,8,True,Facebook,Facebook
9149,10,False,notInC,Christmas and holiday season
9150,4,True,Adobe Photoshop,Adobe Photoshop
9151,9,False,notInC,Christmas and holiday season
9152,9,True,Girlfriend,Cyclosarin
9153,9,False,notInC,Christmas and holiday season
9154,9,False,notInC,Christmas and holiday season
9155,9,False,notInC,Christmas and holiday season
9156,9,True,Latvia,Latvia
9157,8,True,Saint Nicholas,Santa Claus
9158,9,False,notInC,Christmas and holiday season
9159,10,False,notInC,Christmas and holiday season
9160,4,True,Christmas and holiday season,Happy Holiday (song)
9161,9,False,notInC,Christmas and holiday season
9162,3,False,notInC,Holiday
9163,9,False,notInC,Christmas and holiday season
9164,10,False,notInC,Glen Johnson (English footballer)
9165,1,True,Headgear,Headgear
9166,7,True,Purple,Purple
9167,1,True,WorldPay,WorldPay
9168,1,True,Skrill,Skrill
9169,9,True,Visa Inc.,Visa Inc.
9170,3,True,MasterCard,MasterCard
9171,2,True,American Express,American Express
9172,10,True,Discover Card,Discover Card
9173,7,False,notInC,Discover Card
9174,1,True,Diners Club International,Diners Club International
9175,10,True,notInKB,notInKB
9176,9,True,Visa Inc.,Visa Inc.
9177,3,True,MasterCard,MasterCard
9178,1,True,MasterCard,MasterCard
9179,1,True,PayPal,PayPal
9180,1,True,Skrill,Skrill
9181,1,True,Skrill,Skrill
9182,9,True,Visa Inc.,Visa Inc.
9183,3,True,MasterCard,MasterCard
9184,1,True,American Express,American Express
9185,1,True,Diners Club International,Diners Club International
9186,10,True,notInKB,notInKB
9187,10,True,Europe,Europe
9188,9,True,Asian people,Asia
9189,1,True,Skrill,Skrill
9190,1,True,WorldPay,WorldPay
9191,9,True,Visa Inc.,Visa Inc.
9192,3,True,MasterCard,MasterCard
9193,1,True,Visa Debit,Visa Debit
9194,1,True,MasterCard,MasterCard
9195,1,True,United States Postal Service,United States Postal Service
9196,10,True,"Rochester, New York","Rochester, New York"
9197,7,True,New York,New York
9198,1,True,Paul Smoker,Paul Smoker
9199,1,True,Dominic Duval,Dominic Duval
9200,1,True,Ed Schuller,Ed Schuller
9201,6,True,Paul Smoker,Paul Smoker
9202,9,False,notInC,Dominic Duval
9203,1,True,Mark Whitecage,Mark Whitecage
9204,9,False,notInC,Dominic Duval
9205,6,True,Paul Smoker,Paul Smoker
9206,9,False,notInC,Dominic Duval
9207,1,True,Maynard Ferguson,Maynard Ferguson
9208,6,True,Paul Smoker,Paul Smoker
9209,9,False,notInC,Dominic Duval
9210,6,True,Paul Smoker,Paul Smoker
9211,9,False,notInC,Dominic Duval
9212,2,False,notInC,Aaron Bell
9213,6,True,Paul Smoker,Paul Smoker
9214,9,False,notInC,Dominic Duval
9215,10,False,notInC,Alpine skiing
9216,6,True,Paul Smoker,Paul Smoker
9217,2,True,Bobby Hackett,Bobby Hackett
9218,6,True,Gunther Schuller,Ed Schuller
9219,6,True,Paul Smoker,Paul Smoker
9220,6,True,Gunther Schuller,Ed Schuller
9221,6,True,Paul Smoker,Paul Smoker
9222,6,True,Gunther Schuller,Ed Schuller
9223,6,True,Paul Smoker,Paul Smoker
9224,1,True,Flight of the Bumblebee,Flight of the Bumblebee
9225,6,True,Paul Smoker,Paul Smoker
9226,7,True,Tibet,Tibetan people
9227,6,True,Gunther Schuller,Ed Schuller
9228,9,False,notInC,Dominic Duval
9229,2,True,Jay Rosen (drummer),Jay Rosen (drummer)
9230,2,True,Cecil Taylor,Cecil Taylor
9231,1,True,Joe McPhee,Joe McPhee
9232,1,True,Mark Whitecage,Mark Whitecage
9233,1,True,Over the Rainbow,Over the Rainbow
9234,9,False,notInC,Dominic Duval
9235,9,False,notInC,Dominic Duval
9236,8,False,notInC,Bird
9237,9,False,notInC,Dominic Duval
9238,9,False,notInC,Dominic Duval
