id,candidate_length,in_candidates,response,answer
5643,1,True,2007 Rugby World Cup,2007 Rugby World Cup
5644,10,True,Guam,Guam national rugby union team
5645,6,False,notInC,India national rugby union team
5646,10,True,notInKB,notInKB
5647,8,True,Chile,Chile
5648,7,True,Communes of Chile,Communes of Chile
5649,1,True,Magallanes Province,Magallanes Province
5650,1,True,Seno Skyring,Seno Skyring
5651,1,True,Riesco Island,Riesco Island
5652,5,True,Censo General de Población y Vivienda,Census
5653,4,True,National Statistics Institute (Chile),National Statistics Institute (Chile)
5654,2,True,RÃ­o Verde,Rural area
5655,3,True,Local government,Municipal council
5656,3,True,Alcalde,Alcalde
5657,8,True,Independent Democratic Union,Independent Democratic Union
5658,1,True,notInKB,notInKB
5659,8,True,Chamber of Deputies of Chile,Chamber of Deputies of Chile
5660,7,True,notInKB,notInKB
5661,8,True,Senate of Chile,Senate of Chile
5662,8,True,Socialist Party of Chile,Socialist Party of Chile
5663,1,True,Secunderabad,Secunderabad
5664,4,True,Andhra Pradesh,Andhra Pradesh
5665,3,True,Vijayawada,Vijayawada
5666,2,True,Indian Railways,Indian Railways
5667,1,True,Mahabubabad,Mahabubabad
5668,2,True,Madhira,Madhira
5669,1,True,Kazipet,Kazipet
5670,6,True,Warangal,Warangal
5671,1,True,Mahabubabad,Mahabubabad
5672,2,True,Khammam,Khammam
5673,2,True,Madhira,Madhira
5674,3,True,Vijayawada,Vijayawada
5675,2,True,Lallaguda railway station,Lallaguda
5676,6,True,Andhra State,Coastal Andhra
5677,6,True,Maharashtra,Maharashtra
5678,4,True,Madhya Pradesh,Madhya Pradesh
5679,3,True,Vidarbha,Vidarbha
5680,6,True,Karnataka,Karnataka
5681,8,True,Goa,Goa
5682,1,True,Secunderabad,Secunderabad
5683,10,True,notInKB,notInKB
5684,4,True,Copper,Copper
5685,7,True,Roman currency,Coin
5686,5,True,Silver coin,Silver
5687,7,True,notInKB,notInKB
5688,1,True,notInKB,notInKB
5689,3,True,Scotch and soda,Cocktail
5690,6,True,Soft drink,Carbonated water
5691,4,True,Copper,Copper
5692,5,True,Silver coin,Silver
5693,9,True,United States,United States
5694,6,True,English language,England
5695,10,True,notInKB,notInKB
5696,3,True,notInKB,notInKB
5697,2,True,notInKB,notInKB
5698,6,True,College basketball,College basketball
5699,4,True,Virginia Commonwealth University,Virginia Commonwealth University
5700,9,False,notInC,Akron Zips men's basketball
5701,8,False,notInC,Clemson Tigers men's basketball
5702,9,False,notInC,Florida Gators men's basketball
5703,1,True,Oregon High School (Wisconsin),Oregon High School (Wisconsin)
5704,1,True,Kenyon College,Kenyon College
5705,1,True,Pardon the Interruption,Pardon the Interruption
5706,3,True,notInKB,notInKB
5707,3,True,University of Dayton,University of Dayton
5708,5,True,University of Akron,University of Akron
5709,3,True,notInKB,notInKB
5710,1,False,notInC,Alabama Crimson Tide men's basketball
5711,10,False,notInKB,notInKB
5712,1,True,2010 College Basketball Invitational,2010 College Basketball Invitational
5713,10,False,notInKB,notInKB
5714,2,True,Larry Sanders (basketball),Larry Sanders (basketball)
5715,1,True,2010 NBA draft,2010 NBA draft
5716,3,True,Milwaukee Bucks,Milwaukee Bucks
5717,2,True,Virginia,Virginia
5718,1,True,Utah Jazz,Utah Jazz
5719,1,True,Eric Maynor,Eric Maynor
5720,1,True,2009 NBA draft,2009 NBA draft
5721,1,True,Colonial Athletic Association,Colonial Athletic Association
5722,10,False,notInKB,notInKB
5723,5,True,notInKB,notInKB
5724,10,False,notInKB,notInKB
5725,10,False,notInKB,notInKB
5726,10,False,notInKB,notInKB
5727,10,True,notInKB,notInKB
5728,10,True,notInKB,notInKB
5729,10,True,notInKB,notInKB
5730,8,True,notInKB,notInKB
5731,10,True,notInKB,notInKB
5732,10,False,notInKB,notInKB
5733,1,True,Shaka,Shaka
5734,4,True,Great Migration (African American),Great Migration (African American)
5735,3,True,notInKB,notInKB
5736,9,True,Northwestern University,Northwestern University
5737,4,True,Barack Obama,Barack Obama
5738,4,True,Test cricket,Test cricket
5739,3,True,notInKB,notInKB
5740,7,True,West Indies cricket team,West Indies cricket team
5741,5,True,Century (cricket),Century (cricket)
5742,10,True,Bridgetown,Bridgetown
5743,9,True,"Hamilton, New Zealand","Hamilton, New Zealand"
5744,1,True,Frank Worrell Trophy,Frank Worrell Trophy
5745,8,True,notInKB,notInKB
5746,10,True,"Heywood, Greater Manchester","Heywood, Greater Manchester"
5747,7,True,Metropolitan Borough of Rochdale,Rochdale
5748,5,True,Pakistan,Pakistan
5749,1,True,Shorkot Tehsil,Shorkot Tehsil
5750,3,True,Jhang District,Jhang District
5751,1,True,Sultan Bahu,Sultan Bahu
5752,4,True,notInKB,notInKB
5753,5,True,Shah Alam,Shah Alam II
5754,7,True,Islam,Islam
5755,4,True,notInKB,notInKB
5756,10,True,Queen Victoria,Queen Victoria
5757,3,True,Ranjit Singh,Ranjit Singh of Bharatpur
5758,7,True,Multan District,Multan
5759,9,True,Lahore,Lahore
5760,1,True,notInKB,notInKB
5761,6,True,Greeks,Greek language
5762,6,True,Greeks,Greeks
5763,8,True,Thal Desert,Thal Desert
5764,1,True,Chenab River,Chenab River
5765,10,False,notInKB,notInKB
5766,3,True,notInKB,notInKB
5767,1,True,PAF Base Rafiqui,PAF Base Rafiqui
5768,4,True,notInKB,notInKB
5769,1,True,"Seneca County, New York","Seneca County, New York"
5770,2,True,United States federal judge,United States federal judge
5771,9,True,Cornell University,Cornell University
5772,4,True,Harvard Law School,Harvard Law School
5773,5,True,"Rochester, New York","Rochester, New York"
5774,2,True,New York State Legislature,New York State Assembly
5775,5,False,notInC,134th New York State Legislature
5776,3,False,notInC,135th New York State Legislature
5777,3,False,notInC,136th New York State Legislature
5778,4,False,notInC,137th New York State Legislature
5779,1,True,Recess appointment,Recess appointment
5780,2,True,Calvin Coolidge,Calvin Coolidge
5781,1,True,United States District Court for the Western District of New York,United States District Court for the Western District of New York
5782,10,True,notInKB,notInKB
5783,3,True,notInKB,notInKB
5784,8,True,Roundhead,Roundhead
5785,2,True,First English Civil War,First English Civil War
5786,5,True,notInKB,notInKB
5787,7,True,Kingdom of England,Cavalier
5788,1,True,Long Parliament,Long Parliament
5789,1,True,Long Parliament,Long Parliament
5790,1,True,John Lilburne,John Lilburne
5791,9,True,Charles I of England,Charles I of England
5792,7,True,Engagement,Engagers
5793,2,True,Second English Civil War,Second English Civil War
5794,3,True,Battle of Preston (1648),Battle of Preston (1648)
5795,1,True,Charles II of England,Charles II of England
5796,1,True,Treaty of Breda (1650),Treaty of Breda (1650)
5797,1,True,Battle of Worcester,Battle of Worcester
5798,1,True,Sedition Act 1661,Sedition Act 1661
5799,5,True,Republic RC-3 Seabee,Seaplane
5800,2,True,Biplane,Biplane
5801,1,True,Schneider Trophy,Schneider Trophy
5802,1,True,Schneider Trophy,Schneider Trophy
5803,5,True,Republic RC-3 Seabee,Seaplane
5804,8,True,World War I,World War I
5805,1,True,Royal Aero Club,Royal Aero Club
5806,9,True,Bournemouth,Bournemouth
5807,1,True,Sopwith Aviation Company,Sopwith Aviation Company
5808,3,True,Floatplane,Floatplane
5809,1,True,Bristol Jupiter,Bristol Jupiter
5810,2,True,Radial engine,Radial engine
5811,10,True,notInKB,notInKB
5812,2,True,Supermarine,Supermarine
5813,9,True,Supermarine Sea Lion I,Supermarine Sea Lion I
5814,9,True,Fairey Aviation Company,Fairey Aviation Company
5815,1,True,Fairey III,Fairey III
5816,1,True,Avro 539,Avro 539
5817,1,True,Harry Hawker,Harry Hawker
5818,7,True,Italy,Italy
5819,1,True,SIAI S.13,SIAI S.13
5820,1,True,notInKB,notInKB
5821,1,True,notInKB,notInKB
5822,1,True,Hawker Aircraft,Hawker Aircraft
5823,5,True,notInKB,notInKB
5824,8,True,Source of the Nile,Board game
5825,1,True,David Wesely,David Wesely
5826,1,True,Avalon Hill,Avalon Hill
5827,7,True,Africa,Africa
5828,7,True,Europe,Europe
5829,5,False,notInC,Colonialism
5830,10,True,notInKB,notInKB
5831,10,True,notInKB,notInKB
5832,5,True,Canoe sailing,Canoe
5833,8,True,Dromedary,Camel
5834,5,False,notInC,Human-powered transport
5835,10,False,notInKB,notInKB
5836,10,True,notInKB,notInKB
5837,5,True,Crayon,Crayon
5838,10,True,notInKB,notInKB
5839,6,True,Starvation,Starvation
5840,6,True,Plague of Athens,Disease
5841,1,True,Cataracts of the Nile,Cataracts of the Nile
5842,10,True,notInKB,notInKB
5843,6,True,Port,Port
5844,2,True,State highway,State highway
5845,8,True,South Carolina,South Carolina
5846,4,True,"Winnsboro, South Carolina","Winnsboro, South Carolina"
5847,7,True,"Great Falls, South Carolina","Great Falls, South Carolina"
5848,10,False,notInC,"Lancaster, South Carolina"
5849,4,True,"Winnsboro, South Carolina","Winnsboro, South Carolina"
5850,7,True,"Great Falls, South Carolina","Great Falls, South Carolina"
5851,10,False,notInC,"Lancaster, South Carolina"
5852,9,True,North Carolina,North Carolina
5853,1,True,South Carolina Highway 93,South Carolina Highway 93
5854,1,True,North Carolina Highway 200,North Carolina Highway 200
5855,9,True,North Carolina,North Carolina
5856,4,True,"Winnsboro, South Carolina","Winnsboro, South Carolina"
5857,1,True,South Carolina Highway 93,South Carolina Highway 93
5858,10,False,notInC,"Lancaster, South Carolina"
5859,7,True,"Great Falls, South Carolina","Great Falls, South Carolina"
5860,1,True,South Carolina Highway 22,South Carolina Highway 22
5861,7,True,"Great Falls, South Carolina","Great Falls, South Carolina"
5862,4,True,"Winnsboro, South Carolina","Winnsboro, South Carolina"
5863,6,True,United Kingdom of Great Britain and Ireland,Parliament of the United Kingdom
5864,10,True,notInKB,notInKB
5865,1,True,Reform Act 1867,Reform Act 1867
5866,1,True,South Lancashire (UK Parliament constituency),South Lancashire (UK Parliament constituency)
5867,1,True,Redistribution of Seats Act 1885,Redistribution of Seats Act 1885
5868,10,True,Eccles (UK Parliament constituency),Eccles (UK Parliament constituency)
5869,1,True,Radcliffe-cum-Farnworth (UK Parliament constituency),Radcliffe-cum-Farnworth (UK Parliament constituency)
5870,9,True,Manchester Gorton (UK Parliament constituency),Manchester Gorton (UK Parliament constituency)
5871,10,True,"Heywood, Greater Manchester",Heywood (UK Parliament constituency)
5872,9,False,notInC,Middleton (UK Parliament constituency)
5873,7,True,Prestwich (UK Parliament constituency),Prestwich (UK Parliament constituency)
5874,6,True,Stretford (UK Parliament constituency),Stretford (UK Parliament constituency)
5875,3,True,Westhoughton (UK Parliament constituency),Westhoughton (UK Parliament constituency)
5876,4,True,Ashton-under-Lyne (UK Parliament constituency),Ashton-under-Lyne (UK Parliament constituency)
5877,8,True,Bolton (UK Parliament constituency),Bolton (UK Parliament constituency)
5878,9,True,Bury (UK Parliament constituency),Bury (UK Parliament constituency)
5879,9,False,notInC,Manchester (UK Parliament constituency)
5880,7,True,Rochdale (UK Parliament constituency),Rochdale (UK Parliament constituency)
5881,8,True,City of Salford,Salford (UK Parliament constituency)
5882,5,True,Stalybridge (UK Parliament constituency),Stalybridge (UK Parliament constituency)
5883,10,True,notInKB,notInKB
5884,10,True,notInKB,notInKB
5885,8,True,Melbourne,Melbourne
5886,10,True,notInKB,notInKB
5887,9,True,"Sale, Victoria","Sale, Victoria"
5888,1,True,South Gippsland Freeway,South Gippsland Freeway
5889,7,True,"Cranbourne, Victoria","Cranbourne, Victoria"
5890,2,True,Bass Highway (Victoria),Bass Highway (Victoria)
5891,3,True,Wilsons Promontory National Park,Wilsons Promontory National Park
5892,8,True,Phillip Island,Phillip Island
5893,9,True,"Dandenong, Victoria","Dandenong, Victoria"
5894,3,True,Princes Highway,Princes Highway
5895,2,True,Dual carriageway,Dual carriageway
5896,2,True,Bass Highway (Victoria),Bass Highway (Victoria)
5897,7,True,"Cranbourne, Victoria","Cranbourne, Victoria"
5898,2,True,"Tooradin, Victoria","Tooradin, Victoria"
5899,5,True,"Lang Lang, Victoria","Lang Lang, Victoria"
5900,10,False,notInC,"Foster, Victoria"
5901,9,True,"Welshpool, Victoria","Welshpool, Victoria"
5902,2,True,"Yarram, Victoria","Yarram, Victoria"
5903,9,True,"Sale, Victoria","Sale, Victoria"
5904,4,True,"Chester County, Tennessee","Chester County, Tennessee"
5905,6,True,"Decatur County, Tennessee","Decatur County, Tennessee"
5906,3,True,"Hardeman County, Tennessee","Hardeman County, Tennessee"
5907,6,True,"Hardin County, Tennessee","Hardin County, Tennessee"
5908,2,True,"Haywood County, Tennessee","Haywood County, Tennessee"
5909,5,True,"Henderson County, Tennessee","Henderson County, Tennessee"
5910,10,False,notInC,"Madison County, Tennessee"
5911,1,True,"McNairy County, Tennessee","McNairy County, Tennessee"
5912,4,True,"Chester County, Tennessee","Chester County, Tennessee"
5913,2,True,"Crockett County, Tennessee","Crockett County, Tennessee"
5914,6,True,"Decatur County, Tennessee","Decatur County, Tennessee"
5915,10,True,"Gibson County, Tennessee","Gibson County, Tennessee"
5916,3,True,"Hardeman County, Tennessee","Hardeman County, Tennessee"
5917,6,True,"Hardin County, Tennessee","Hardin County, Tennessee"
5918,2,True,"Haywood County, Tennessee","Haywood County, Tennessee"
5919,5,True,"Henderson County, Tennessee","Henderson County, Tennessee"
5920,4,True,"Lauderdale County, Tennessee","Lauderdale County, Tennessee"
5921,1,True,"McNairy County, Tennessee","McNairy County, Tennessee"
5922,2,True,"Tipton County, Tennessee","Tipton County, Tennessee"
5923,1,True,"Jackson, Tennessee","Jackson, Tennessee"
5924,10,True,notInKB,notInKB
5925,1,True,Archosaur,Archosaur
5926,1,True,notInKB,notInKB
5927,1,True,notInKB,notInKB
5928,1,True,notInKB,notInKB
5929,2,True,Geopark,Geopark
5930,1,True,notInKB,notInKB
5931,8,True,Brazil,Brazil
5932,1,True,Rauisuchia,Rauisuchia
5933,4,True,Primitive (phylogenetics),Basal (phylogenetics)
5934,1,True,Saurischia,Saurischia
5935,10,True,Dinosaur,Dinosaur
5936,1,True,Friedrich von Huene,Friedrich von Huene
5937,10,True,notInKB,notInKB
5938,1,True,University of Tübingen,University of Tübingen
5939,3,True,Sacrum,Sacrum
5940,1,True,Scapula,Scapula
5941,1,True,Humerus,Humerus
5942,2,True,Femur,Femur
5943,1,True,Pubis (bone),Pubis (bone)
5944,1,True,Staurikosaurus,Staurikosaurus
5945,1,True,Thecodontia,Thecodontia
5946,1,True,Peter Galton,Peter Galton
5947,10,False,notInKB,notInKB
5948,1,True,Rauisuchia,Rauisuchia
5949,6,True,Church (building),Church (building)
5950,1,True,notInKB,notInKB
5951,9,True,"Cleveland, Ohio",Cleveland
5952,8,True,Ohio,Ohio
5953,10,True,notInKB,notInKB
5954,1,True,"Ohio City, Cleveland","Ohio City, Cleveland"
5955,7,True,German language,Germany
5956,10,True,notInKB,notInKB
5957,8,True,Catholic school,School
5958,8,True,Church (building),Building
5959,4,True,Cornerstone,Cornerstone
5960,2,True,notInKB,notInKB
5961,9,True,Eiffel Tower,Tower
5962,10,True,notInKB,notInKB
5963,6,True,notInKB,notInKB
5964,8,True,O u0027 Connell School,School
5965,6,True,Church (building),Church (building)
5966,1,True,Roman Catholic Diocese of Cleveland,Roman Catholic Diocese of Cleveland
5967,7,True,Parish church,Parish
5968,7,True,Germans,Germany
5969,10,True,notInKB,notInKB
5970,6,True,Spanish people,Spanish language
5971,6,True,Mass (liturgy),Mass (liturgy)
5972,5,True,Hispanic,Hispanic
5973,6,False,notInC,English language
5974,8,True,Good Friday,Good Friday
5975,10,True,Beltane Fire Festival,Procession
5976,7,True,Parish church,Parish
5977,9,True,Cleveland,Cleveland
5978,3,True,European integration,European integration
5979,7,True,Institutions of the European Union,European Union
5980,1,True,Motto of the European Union,Motto of the European Union
5981,1,True,Convent Van Maerlant,Convent Van Maerlant
5982,5,True,European Commission,European Commission
5983,3,True,Brussels and the European Union,Brussels and the European Union
5984,9,True,City of Brussels,Brussels
5985,6,True,Belgium,Belgium
5986,2,True,Neil Kinnock,Neil Kinnock
5987,1,True,Viviane Reding,Viviane Reding
5988,1,True,Vice-President of the European Commission,Vice-President of the European Commission
5989,1,True,notInKB,notInKB
5990,1,True,European Year of People with Disabilities,European Year of People with Disabilities
5991,1,True,2004 enlargement of the European Union,2004 enlargement of the European Union
5992,3,True,Visual impairment,Visual impairment
5993,7,True,France,France
5994,1,True,Bernard Romain,Bernard Romain
5995,10,True,notInKB,notInKB
5996,2,True,Flag of Europe,Flag of Europe
5997,8,True,Libya,Libya
5998,7,True,Algeria,Algeria
5999,6,True,Syria,Syria
6000,9,True,Democratic Republic of Yemen,South Yemen
6001,1,True,Palestine Liberation Organization,Palestine Liberation Organization
6002,8,False,notInC,President of Egypt
6003,1,True,Anwar Sadat,Anwar Sadat
6004,8,True,Egypt,Egypt
6005,4,True,Israel,Israel
6006,7,True,Prime Minister of Israel,Prime Minister of Israel
6007,3,True,Menachem Begin,Menachem Begin
6008,2,True,Camp David Accords,Camp David Accords
6009,10,True,notInKB,notInKB
6010,5,True,Boycott,Boycott
6011,8,True,Palestinian Revolution,Revolution
6012,2,True,Two-state solution,Two-state solution
6013,3,True,Sahrawi Arab Democratic Republic,Sahrawi Arab Democratic Republic
6014,6,True,Sahrawi Arab Democratic Republic,Western Sahara
6015,1,True,notInKB,notInKB
6016,8,True,Fatah,Fatah
6017,4,True,Designated place,Census-designated place
6018,6,True,New England town,New England town
6019,10,True,"Standish, Maine","Standish, Maine"
6020,10,True,"Cumberland County, Maine","Cumberland County, Maine"
6021,5,True,Maine,Maine
6022,9,True,United States,United States
6023,10,True,notInKB,notInKB
6024,10,True,"Portland, Maine","Portland, Maine"
6025,4,True,"South Portland, Maine","South Portland, Maine"
6026,2,True,"Biddeford, Maine","Biddeford, Maine"
6027,2,True,Saco River,Saco River
6028,1,True,Maine State Route 11,Maine State Route 11
6029,2,True,"Limington, Maine","Limington, Maine"
6030,8,True,"Limerick, Maine","Limerick, Maine"
6031,9,True,"Naples, Maine","Naples, Maine"
6032,1,True,Maine State Route 113,Maine State Route 113
6033,1,True,"Standish (CDP), Maine","Standish (CDP), Maine"
6034,9,True,"Hiram, Maine","Hiram, Maine"
6035,2,True,"Fryeburg, Maine","Fryeburg, Maine"
6036,2,True,United States Census Bureau,United States Census Bureau
6037,9,True,Toronto,Toronto
6038,9,True,Ontario,Ontario
6039,7,True,Yellowknife,Yellowknife
6040,7,True,Northwest Territories,Northwest Territories
6041,8,True,Ice hockey,Ice hockey
6042,1,True,Toronto Marlboros,Toronto Marlboros
6043,3,True,Ontario Hockey Association,Ontario Hockey League
6044,1,True,New York Rangers,New York Rangers
6045,1,True,1971 NHL Amateur Draft,1971 NHL Amateur Draft
6046,6,True,St. Louis Blues,St. Louis Blues
6047,10,True,notInKB,notInKB
6048,7,True,National Hockey League,National Hockey League
6049,1,True,Pittsburgh Penguins,Pittsburgh Penguins
6050,2,True,Kansas City Scouts,Kansas City Scouts
6051,10,True,Colorado Rockies (NHL),Colorado Rockies (NHL)
6052,3,True,World Hockey Association,World Hockey Association
6053,3,True,notInKB,notInKB
6054,6,True,Cocaine,Cocaine
6055,7,True,Northwest Territories,Northwest Territories
6056,3,True,Hepatocellular carcinoma,Hepatocellular carcinoma
6057,6,True,English people,English people
6058,7,True,New Zealand national cricket team,Cricket
6059,2,True,Seam bowling,Seam bowling
6060,3,True,Stockton-on-Tees,Stockton-on-Tees
6061,4,True,North East England,County Durham
6062,9,True,County Durham,Durham County Cricket Club
6063,10,True,Northumberland,Northumberland County Cricket Club
6064,10,True,Norfolk,Norfolk County Cricket Club
6065,9,True,Suffolk,Suffolk County Cricket Club
6066,2,True,notInKB,notInKB
6067,10,True,notInKB,notInKB
6068,8,True,1992 English cricket season,1992 English cricket season
6069,9,True,Essex,Essex County Cricket Club
6070,9,True,County Championship,County Championship
6071,10,True,notInKB,notInKB
6072,9,True,Sussex,Sussex County Cricket Club
6073,9,False,notInC,Horsham Cricket Club
6074,2,True,notInKB,notInKB
6075,7,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
6076,6,True,Edgbaston Cricket Ground,Edgbaston Cricket Ground
6077,3,True,1992 Sunday League,1992 Sunday League
6078,9,True,Glamorgan County Cricket Club,Glamorgan County Cricket Club
6079,6,True,Worcestershire,Worcestershire County Cricket Club
6080,1,True,notInKB,notInKB
6081,7,False,notInC,"Fairview, Erie County, Pennsylvania"
6082,6,True,"Erie County, Pennsylvania","Erie County, Pennsylvania"
6083,5,True,United States,U.S. state
6084,6,True,Pennsylvania,Pennsylvania
6085,10,True,notInKB,notInKB
6086,8,True,Historic house museum,Historic house museum
6087,1,True,Pennsylvania Route 98,Pennsylvania Route 98
6088,1,True,notInKB,notInKB
6089,2,True,notInKB,notInKB
6090,2,True,Porch,Porch
6091,3,True,notInKB,notInKB
6092,1,True,Cornice,Cornice
6093,10,True,notInKB,notInKB
6094,1,True,Entablature,Entablature
6095,1,True,Pilaster,Pilaster
6096,9,True,"Fairview Township, Erie County, Pennsylvania","Fairview Township, Erie County, Pennsylvania"
6097,7,False,notInC,Stagecoach
6098,9,True,"Cleveland, Ohio",Cleveland
6099,8,True,Ohio,Ohio
6100,7,False,notInC,"Fairview, Erie County, Pennsylvania"
6101,10,True,notInKB,notInKB
6102,10,False,notInKB,notInKB
6103,6,True,Portugal,Portugal
6104,7,True,Taifa of Badajoz,Badajoz
6105,6,True,Extremadura,Extremadura
6106,8,True,Spain,Spain
6107,2,True,Taifa,Taifa
6108,7,True,Visigothic Kingdom,Iberian Peninsula
6109,4,True,notInKB,notInKB
6110,1,True,Aftasid dynasty,Aftasid dynasty
6111,8,True,Lusitania,Lusitania
6112,8,True,"Mérida, Mérida","Mérida, Spain"
6113,10,True,Lisbon,Lisbon
6114,1,True,Taifa of Lisbon,Taifa of Lisbon
6115,1,True,Taifa of Seville,Taifa of Seville
6116,1,True,Battle of Sagrajas,Battle of Sagrajas
6117,1,True,Montánchez,Montánchez
6118,10,True,notInKB,notInKB
6119,2,True,Ballinascarty,Ballinascarty
6120,5,True,County Cork,County Cork
6121,7,True,Irish people,Irish people
6122,10,True,notInKB,notInKB
6123,2,True,Ballinascarty,Ballinascarthy GAA
6124,2,True,notInKB,notInKB
6125,10,True,County Cork,Cork GAA
6126,2,True,Ballinascarthy GAA,Ballinascarthy GAA
6127,8,True,Carbery GAA,Carbery GAA
6128,1,True,notInKB,notInKB
6129,1,True,notInKB,notInKB
6130,1,True,Munster Senior Club Football Championship,Munster Senior Club Football Championship
6131,1,True,All-Ireland Senior Club Football Championship,All-Ireland Senior Club Football Championship
6132,1,True,Cork GAA,Cork GAA
6133,10,True,Cork GAA,Cork GAA
6134,9,True,Munster Senior Football Championship,Munster Senior Football Championship
6135,8,True,County Limerick,Limerick GAA
6136,8,True,Mayo GAA,Mayo GAA
6137,10,True,notInKB,notInKB
6138,1,True,Conor Counihan,Conor Counihan
6139,2,True,State highway,State highway
6140,5,True,United States,U.S. state
6141,8,True,Texas,Texas
6142,1,True,"Grand Saline, Texas","Grand Saline, Texas"
6143,9,True,"Rusk, Texas","Rusk, Texas"
6144,9,True,"Rusk, Texas","Rusk, Texas"
6145,3,True,"Ponta, Texas","Ponta, Texas"
6146,1,True,"New Summerfield, Texas","New Summerfield, Texas"
6147,4,True,"Smith County, Texas","Smith County, Texas"
6148,9,True,"Troup, Texas","Troup, Texas"
6149,2,True,Texas State Highway 135,Texas State Highway 135
6150,9,True,"Whitehouse, Texas","Whitehouse, Texas"
6151,8,True,"Tyler, Texas","Tyler, Texas"
6152,2,True,Texas State Highway 64,Texas State Highway 64
6153,1,True,Texas State Highway 155,Texas State Highway 155
6154,8,True,Interstate 20 in Texas,Interstate 20 in Texas
6155,5,True,"Garden Valley, Texas","Garden Valley, Texas"
6156,10,False,notInKB,notInKB
6157,1,True,"Van Zandt County, Texas","Van Zandt County, Texas"
6158,8,True,"Van, Texas","Van, Texas"
6159,1,True,"Grand Saline, Texas","Grand Saline, Texas"
6160,7,False,notInKB,notInKB
6161,3,True,U.S. Route 80,U.S. Route 80 in Texas
6162,1,True,"Sacul, Texas","Sacul, Texas"
6163,8,False,notInC,"Alba, Texas"
6164,9,False,notInKB,notInKB
6165,4,True,Biographical film,Biographical film
6166,9,True,Romance film,Romance film
6167,6,True,notInKB,notInKB
6168,2,True,Film adaptation,Film adaptation
6169,1,True,Howard Sackler,Howard Sackler
6170,9,False,notInC,The Great White Hope
6171,1,True,Martin Ritt,Martin Ritt
6172,1,True,James Earl Jones,James Earl Jones
6173,3,True,Jane Alexander,Jane Alexander
6174,1,True,Chester Morris,Chester Morris
6175,1,True,Hal Holbrook,Hal Holbrook
6176,1,True,Beah Richards,Beah Richards
6177,1,True,Moses Gunn,Moses Gunn
6178,3,True,Academy Award for Best Actor,Academy Award for Best Actor
6179,5,True,Academy Award for Best Actress,Academy Award for Best Actress
6180,1,True,James Earl Jones,James Earl Jones
6181,6,True,Jack Johnson (boxer),Jack Johnson (boxer)
6182,3,True,Jane Alexander,Jane Alexander
6183,1,True,James Earl Jones,James Earl Jones
6184,3,True,Jane Alexander,Jane Alexander
6185,4,True,notInKB,notInKB
6186,3,True,Food and Drug Administration,Food and Drug Administration
6187,1,True,Medical food,Medical food
6188,1,False,notInKB,notInKB
6189,1,True,Low back pain,Low back pain
6190,7,True,Chronic pain,Pain
6191,8,True,Innate immune system,Inflammation
6192,5,True,Prescription drug,Medical prescription
6193,1,True,notInKB,notInKB
6194,1,True,Generally recognized as safe,Generally recognized as safe
6195,2,True,Griffonia simplicifolia,Griffonia
6196,1,True,Whey protein,Whey protein
6197,1,True,Hydrolysate,Hydrolysate
6198,1,True,notInKB,notInKB
6199,1,True,Polyphenol,Polyphenol
6200,8,True,Cinnamon,Cinnamon
6201,2,True,Theobromine,Theobromine
6202,1,True,notInKB,notInKB
6203,8,True,Staffordshire,Staffordshire
6204,10,False,notInKB,notInKB
6205,2,True,Hayling Island,Hayling Island
6206,4,True,notInKB,notInKB
6207,10,False,notInC,Thomas the Tank Engine
6208,10,True,notInKB,notInKB
6209,1,True,notInKB,notInKB
6210,8,True,James the Red Engine,James the Red Engine
6211,1,True,HIT Entertainment,HIT Entertainment
6212,5,False,notInC,Thomas & Friends
6213,7,True,Computer-generated imagery,Computer-generated imagery
6214,1,True,The Great Discovery,The Great Discovery
6215,10,True,notInKB,notInKB
6216,10,True,notInKB,notInKB
6217,10,False,notInC,Thomas the Tank Engine
6218,10,True,notInKB,notInKB
6219,8,True,Toby the Tram Engine,Toby the Tram Engine
6220,6,True,English people,English people
6221,7,True,New Zealand national cricket team,Cricket
6222,3,True,Bowling (cricket),Bowling (cricket)
6223,7,True,West Bromwich,West Bromwich
6224,8,True,Staffordshire,Staffordshire
6225,8,True,Staffordshire,Staffordshire County Cricket Club
6226,6,True,Shropshire,Shropshire County Cricket Club
6227,1,True,notInKB,notInKB
6228,2,True,notInKB,notInKB
6229,7,True,Leicestershire County Cricket Club,Leicestershire County Cricket Club
6230,7,True,1975 Gillette Cup,1975 Gillette Cup
6231,7,True,Devon,Devon County Cricket Club
6232,1,True,1978 Gillette Cup,1978 Gillette Cup
6233,9,True,Sussex,Sussex County Cricket Club
6234,10,True,notInKB,notInKB
6235,1,True,1979 Benson & Hedges Cup,1979 Benson & Hedges Cup
6236,9,True,Middlesex County Cricket Club,Middlesex County Cricket Club
6237,9,True,Kent County Cricket Club,Kent County Cricket Club
6238,6,True,notInKB,notInKB
6239,7,True,New Zealand national cricket team,Cricket
6240,2,True,Seam bowling,Seam bowling
6241,9,True,"Hamilton, Bermuda","Hamilton, Bermuda"
6242,8,True,Bermuda,Bermuda
6243,2,True,notInKB,notInKB
6244,8,True,Dorset,Dorset County Cricket Club
6245,9,True,Cheshire,Cheshire County Cricket Club
6246,1,True,notInKB,notInKB
6247,10,True,Cornwall,Cornwall County Cricket Club
