id,candidate_length,in_candidates,response,answer
9210,5,True,Paul Smoker,Paul Smoker
9211,9,False,notInC,Dominic Duval
9212,3,False,notInKB,notInKB
9213,5,True,Paul Smoker,Paul Smoker
9214,9,False,notInC,Dominic Duval
9215,8,False,notInC,Alpine skiing
9216,5,True,Paul Smoker,Paul Smoker
9217,2,True,Bobby Hackett,Bobby Hackett
9218,5,True,Gunther Schuller,Ed Schuller
9219,5,True,Paul Smoker,Paul Smoker
9220,5,True,Gunther Schuller,Ed Schuller
9221,5,True,Paul Smoker,Paul Smoker
9222,5,True,Gunther Schuller,Ed Schuller
9223,5,True,Paul Smoker,Paul Smoker
9224,1,True,Flight of the Bumblebee,Flight of the Bumblebee
9225,5,True,Paul Smoker,Paul Smoker
9226,10,True,notInKB,notInKB
9227,5,True,Gunther Schuller,Ed Schuller
9228,9,False,notInC,Dominic Duval
9229,2,True,Jay Rosen (drummer),Jay Rosen (drummer)
9230,1,True,Cecil Taylor,Cecil Taylor
9231,1,True,Joe McPhee,Joe McPhee
9232,1,True,Mark Whitecage,Mark Whitecage
9233,1,True,Over the Rainbow,Over the Rainbow
9234,9,False,notInC,Dominic Duval
9235,9,False,notInC,Dominic Duval
9236,8,True,Charlie Parker,Bird
9237,9,False,notInC,Dominic Duval
9238,9,False,notInC,Dominic Duval
9239,9,False,notInC,Dominic Duval
9240,5,True,Barbara Smoker,Paul Smoker
9241,7,True,Merseyside,Merseyside
9242,9,True,Liverpool,Liverpool
9243,8,True,Birkenhead,Birkenhead
9244,8,True,Bootle,Bootle
9245,6,True,Metropolitan Borough of St Helens,"St Helens, Merseyside"
9246,9,True,Warrington,Warrington Wolves
9247,3,True,Prescot,Prescot
9248,7,True,Metropolitan Borough of Wigan,Wigan Warriors
9249,10,True,Southport,Southport
9250,6,True,Western Australia,Western (genre)
9251,9,True,"Warrington Township, Bucks County, Pennsylvania",Warrington Wolves
9252,10,True,notInKB,notInKB
9253,8,True,Main (band),Main (river)
9254,3,True,Health and Safety at Work etc. Act 1974,Occupational safety and health
9255,7,True,National Party of Australia,National Party of Australia
9256,10,True,notInKB,notInKB
9257,7,False,notInC,Advertising
9258,1,True,Air conditioning,Air conditioning
9259,9,True,Liverpool,Liverpool
9260,5,True,City and Guilds of London Institute,City and Guilds of London Institute
9261,5,True,City and Guilds of London Institute,City and Guilds of London Institute
9262,9,True,Liverpool,Liverpool
9263,10,True,notInKB,notInKB
9264,7,True,Europe,Europe
9265,5,True,John Edwards (English politician),John Edwards
9266,8,True,Broad Institute,Stuart Broad
9267,8,True,Argentina,Argentina
9268,8,True,Argentina,Argentina
9269,8,True,Buenos Aires,Buenos Aires9270
9271,10,False,notInKB,notInKB
9272,9,True,Belfast,Belfast
9273,7,True,Germans,Germany
9274,6,True,2008 Summer Olympics,Olympic Games
9275,4,True,La Recoleta Cemetery,"Recoleta, Buenos Aires"
9276,7,True,Germans,Germany
9277,10,False,notInKB,notInKB
9278,7,True,British Airways,Bachelor of Arts
9279,2,True,La Boca,La Boca
9280,8,True,Ireland,Ireland
9281,10,False,notInKB,notInKB
9282,8,True,Id (programming language),Identity document
9283,4,True,La Recoleta Cemetery,"Recoleta, Buenos Aires"
9284,8,True,Argentina,Argentina
9285,6,True,notInKB,notInKB
9286,7,True,BA postcode area,Bachelor of Arts
9287,8,True,Buenos Aires,Buenos Aires
9288,8,True,Id (programming language),Identity document
9289,9,True,Belfast,Belfast
9290,4,True,La Recoleta Cemetery,"Recoleta, Buenos Aires"
9291,1,True,Iguazu Falls,Iguazu Falls
9292,6,True,notInKB,notInKB
9293,9,True,Belfast,Belfast
9294,6,True,notInKB,notInKB
9295,8,True,Id (programming language),Identity document
9296,6,True,notInKB,notInKB
9297,8,True,Id (programming language),Identity document
9298,10,False,notInKB,notInKB
9299,2,True,MTV,MTV
9300,5,True,Kenya,Kenya
9301,8,True,London,London
9302,8,True,Sigmund Freud,Identity document
9303,8,True,Uruguay,Uruguay
9304,10,False,notInKB,notInKB
9305,8,True,London,London
9306,3,True,France,France
9307,10,True,Rome,Rome
9308,10,True,Rome,Rome
9309,1,True,EBay,EBay
9310,10,True,Rome,Rome
9311,10,True,Rome,Rome
9312,7,True,Apostolic Palace,Vatican City
9313,1,False,notInC,St. Peter's Square
9314,1,False,notInC,St. Peter's Square
9315,6,True,notInKB,notInKB
9316,10,True,ELM exam,Elm
9317,10,True,ELM exam,Elm
9318,10,False,notInKB,notInKB
9319,2,True,Numerical control,North Carolina
9320,10,False,notInKB,notInKB
9321,2,True,NC (complexity),North Carolina
9322,10,False,notInKB,notInKB
9323,2,True,Numerical control,North Carolina
9324,10,False,notInKB,notInKB
9325,2,True,Numerical control,North Carolina
9326,10,False,notInKB,notInKB
9327,2,True,Numerical control,North Carolina
9328,10,True,ELM (email client),Elm
9329,7,True,C,C (programming language)
9330,10,True,ELM,Elm
9331,7,True,C,C (programming language)
9332,10,True,ELM exam,Elm
9333,7,True,C,C (programming language)
9334,10,True,ELM,Elm
9335,7,True,C,C (programming language)
9336,10,True,notInKB,notInKB
9337,10,True,ELM,Elm
9338,7,True,C,C (programming language)
9339,7,True,notInKB,notInKB
9340,10,True,ELM exam,Elm
9341,7,True,C,C (programming language)
9342,1,False,notInKB,notInKB
9343,9,True,Leonhard Euler,Leonhard Euler
9344,9,True,William Rowan Hamilton,"Hamilton, Ontario"
9345,7,True,C (programming language),C (programming language)
9346,4,True,Fortran,Fortran
9347,5,True,Pascal (programming language),Pascal (programming language)
9348,10,True,notInKB,notInKB
9349,4,True,Edmond Laguerre,Edmond Laguerre
9350,2,True,Charles Hermite,Charles Hermite
9351,8,False,notInC,Golf course
9352,4,True,Augustin-Louis Cauchy,Augustin-Louis Cauchy
9353,6,True,Service pack,Samajwadi Party
9354,7,True,Bachelor of Arts,Bachelor of Arts
9355,10,True,notInKB,notInKB
9356,7,False,notInC,Lincoln Near-Earth Asteroid Research
9357,10,True,notInKB,notInKB
9358,2,True,Karl Weierstrass,Karl Weierstrass
9359,4,True,Dirichlet problem,Peter Gustav Lejeune Dirichlet
9360,5,True,notInKB,notInKB
9361,10,True,David Hilbert,David Hilbert
9362,6,True,Stefan Banach,Stefan Banach
9363,6,True,Service pack,Samajwadi Party
9364,6,True,Service pack,Samajwadi Party
9365,6,True,Homosexuality,Lesbian
9366,9,True,Vacation,Vacation
9367,3,True,Homosexuality in ancient Greece,Homosexuality
9368,6,True,Tourism,Tourism
9369,3,False,notInC,Homosexuality
9370,7,True,Pornography,Adult
9371,5,True,notInKB,notInKB
9372,3,True,Nudity in film,Nudity
9373,7,True,Homosexuality,Gay
9374,7,True,Internet Archive,Archive
9375,9,True,Canada,Canada
9376,8,True,Bing Travel,Travel
9377,7,True,Gay,Gay
9378,8,True,Quebec,Quebec
9379,7,True,Gay,Gay
9380,10,True,notInKB,notInKB
9381,7,True,"Asheville, North Carolina","Asheville, North Carolina"
9382,9,True,North Carolina,North Carolina
9383,7,True,"Asheville, North Carolina","Asheville, North Carolina"
9384,10,True,notInKB,notInKB
9385,7,True,Gay,Gay
9386,10,True,notInKB,notInKB
9387,7,True,Gay,Gay
9388,7,True,"Gay, Georgia",Gay
9389,7,True,Homosexuality,Gay
9390,10,True,notInKB,notInKB
9391,5,False,notInKB,notInKB
9393,6,True,Bed and breakfast,Bed and breakfast
9394,4,True,University,University
9395,7,True,Homosexuality,Gay
9396,2,True,Bisexuality,Bisexuality
9397,1,True,Montreal,Montreal
9398,7,True,Drama,Drama
9399,2,False,notInKB,notInKB
9400,1,True,Staffordshire University,Staffordshire University
9401,6,True,Manchester Metropolitan University,Manchester Metropolitan University
9402,9,True,Cheshire,Cheshire
9403,2,True,notInKB,notInKB
9404,8,True,New York metropolitan area,New York City
9405,10,True,notInKB,notInKB
9406,10,False,notInKB,notInKB
9407,7,True,notInKB,notInKB
9408,1,True,Key Stage 2,Key Stage 2
9409,6,True,British Electric Traction,BET
9410,10,True,notInKB,notInKB
9411,7,True,Europe,Europe
9412,1,True,notInKB,notInKB
9413,7,True,Saint Petersburg,Saint Petersburg
9414,7,True,Russia,Russia
9415,10,True,notInKB,notInKB
9416,10,True,notInKB,notInKB
9417,5,True,Confluence (sculpture),Confluence
9418,7,True,Municipality,C.S.D. Municipal
9419,9,True,Paris,Paris
9420,8,True,Greater London,London
9421,9,True,Cinderella (musical),Cinderella
9422,9,True,Cinderella (musical),Cinderella
9423,4,True,Weston Park,Weston Park
9424,6,True,Shropshire,Shropshire
9425,6,False,notInC,Aladdin (1979 musical)
9426,6,False,notInC,Aladdin (1979 musical)
9427,4,True,"Weston Park, Sheffield",Weston Park
9428,6,True,Shropshire,Shropshire
9429,10,False,notInKB,notInKB
9430,2,True,notInKB,notInKB
9431,3,True,Aberystwyth University,Aberystwyth University
9432,7,True,Desktop computer,Desktop computer
9433,10,True,notInKB,notInKB
9434,8,True,Ink,Ink
9435,2,True,notInKB,notInKB
9436,5,True,Image scanner,Scanners
9437,5,True,Hewlett-Packard,Hewlett-Packard
9438,10,True,notInKB,notInKB
9439,2,True,notInKB,notInKB
9440,4,True,notInKB,notInKB
9441,1,True,Palm Centro,Palm Centro
9442,6,True,Mobile phone,IPhone
9443,1,True,IPod Touch,IPod Touch
9444,7,True,Acer Inc.,Acer Inc.
9445,7,True,Acer Inc.,Acer Inc.
9446,1,True,Sandy Bridge,Sandy Bridge
9447,7,True,Acer Inc.,Acer Inc.
9448,7,True,Taiwan Province,Taiwan
9449,1,True,notInKB,notInKB
9450,7,True,Acer Inc.,Acer Inc.
9451,7,True,Intel,Intel
9452,1,True,Sandy Bridge,Sandy Bridge
9453,1,True,Sandy Bridge,Sandy Bridge
9454,7,True,Acer Inc.,Acer Inc.
9455,7,True,Acer Inc.,Acer Inc.
9456,7,True,Acer Inc.,Acer Inc.
9457,10,True,notInKB,notInKB
9458,1,True,Android (operating system),Android (operating system)
9459,2,True,notInKB,notInKB
9460,5,True,Windows 7,Windows 7
9461,10,True,notInKB,notInKB
9462,10,True,notInKB,notInKB
9463,1,True,Office for National Statistics,Office for National Statistics
9464,7,True,Office for National Statistics,National Office of Statistics
9465,10,True,notInKB,notInKB
9466,10,True,notInKB,notInKB
9467,10,True,notInKB,notInKB
9468,10,True,notInKB,notInKB
9469,10,True,notInKB,notInKB
9470,10,True,notInKB,notInKB
9471,7,True,Office for National Statistics,National Office of Statistics
9472,10,True,notInKB,notInKB
9473,10,True,notInKB,notInKB
9474,10,True,notInKB,notInKB
9475,8,True,London,London
9476,10,True,Scotland,Scotland
9477,10,True,Edinburgh,Edinburgh
9478,9,True,Manchester,Manchester
9479,9,True,"Birmingham, West Midlands",Birmingham
9480,10,True,notInKB,notInKB
9481,10,True,notInKB,notInKB
9482,8,True,Egypt,Egypt
9483,10,True,notInKB,notInKB
9484,7,True,Lithuania,Lithuania
9485,10,True,notInKB,notInKB
9486,10,True,notInKB,notInKB
9487,10,True,notInKB,notInKB
9488,1,True,Evening Chronicle,Evening Chronicle
9489,10,True,Newcastle upon Tyne,Newcastle United F.C.
9490,9,True,North East England,"North East, Pennsylvania"
9491,6,True,Newcastle United F.C.,Newcastle United F.C.
9492,9,True,Sunderland A.F.C.,Sunderland A.F.C.
9493,8,True,Association football,American Football Conference
9494,1,True,Evening Chronicle,Evening Chronicle
9495,10,True,Newcastle upon Tyne,Newcastle United F.C.
9496,9,True,North East England,"North East, Pennsylvania"
9497,6,True,Newcastle United F.C.,Newcastle United F.C.
9498,9,True,Sunderland A.F.C.,Sunderland A.F.C.
9499,8,True,Association football,American Football Conference
9500,6,False,notInC,Evening Chronicle
9501,6,False,notInC,Evening Chronicle
9502,9,True,"Baltimore, Maryland",Baltimore
9503,1,True,Financial News,Financial News
9504,9,True,United States,United States
9505,8,True,United States,United States
9506,9,True,China,China
9507,6,True,India,India
9508,10,True,notInKB,notInKB
9509,9,True,United States,United States
9510,8,True,United States Congress,United States Congress
9511,7,True,George W. Bush,George W. Bush
9512,10,True,notInKB,notInKB
9513,10,True,United States,United States
9514,7,True,notInKB,notInKB
9515,8,True,United States,United States
9516,10,True,United States,United States
9517,10,True,notInKB,notInKB
9518,9,True,China,China
9519,1,True,Cayman Islands,Cayman Islands
9520,10,True,notInKB,notInKB
9521,6,True,Alternative Investment Market,Alternative Investment Market
9522,10,True,notInKB,notInKB
9523,8,True,Fourth Amendment to the United States Constitution,Fourth (album)
9524,7,True,Fifth Amendment to the United States Constitution,Fifth Amendment to the United States Constitution
9525,10,True,The New York Times Best Seller list,The New York Times
9526,6,True,notInKB,notInKB
9527,1,True,Bloomberg Businessweek,Bloomberg Businessweek
9528,10,True,notInKB,notInKB
9529,5,True,notInKB,notInKB
9530,5,True,notInKB,notInKB
9531,8,True,World Wide Web,Internet
9532,1,True,notInKB,notInKB
9533,1,True,Baltimore,Baltimore
9534,9,True,"Livonia, Michigan","Livonia, Michigan"
9535,4,True,Michigan,Michigan
9536,10,False,notInKB,notInKB
9537,2,True,Michigan Boating Industries Association,MBIA
9538,10,False,notInKB,notInKB
9539,8,True,Ohio,Ohio
9540,10,False,notInKB,notInKB
9541,7,True,Bachelor of Business Administration,Bachelor of Business Administration
9542,5,True,Ohio University,Ohio University
9543,8,True,Army Medical Department (United States),United States Army
9544,8,True,Okinawa Prefecture,Okinawa Prefecture
9545,10,True,Japan,Japan
9546,10,False,notInKB,notInKB
9547,1,False,notInC,Financial Times
9548,10,False,notInKB,notInKB
9549,1,True,notInKB,notInKB
9550,10,False,notInKB,notInKB
9551,1,True,American Society of Association Executives,American Society of Association Executives
9552,8,True,"Novi Township, Michigan","Novi, Michigan"
9553,4,True,Michigan,Michigan
9554,9,True,"Harrison Township, Michigan","Harrison Township, Michigan"
9555,3,False,notInC,Michigan
9556,8,True,Michigan State University,Michigan State University
9557,10,True,"Midland, Michigan","Midland, Michigan"
9558,3,False,notInC,Michigan
9559,8,True,Michigan,Michigan
9560,10,True,notInKB,notInKB
9561,7,True,Europe,Europe
9562,1,True,Companies Act 2006,Companies Act 2006
9563,6,False,notInC,Companies Act 2006
9564,6,False,notInC,Companies Act 2006
9565,6,False,notInC,Companies Act 2006
9566,2,True,notInKB,notInKB
9567,5,False,notInC,Standardization
9568,10,False,notInC,Standardization
9569,6,False,notInC,Companies Act 2006
9570,6,True,Bill (law),Bill (law)
9571,8,True,House of Lords,House of Lords
9572,9,True,House of Commons of the United Kingdom,House of Commons of the United Kingdom
9573,6,True,Bill (law),Bill (law)
9574,8,True,notInKB,notInKB
9575,9,True,Autumn,Autumn
9576,5,True,Companies Act 1985,Companies Act 2006
9577,6,False,notInC,Companies Act 2006
9578,10,True,notInKB,notInKB
9579,4,True,European Union,European Economic Community
9580,6,True,Enterprise resource planning,Enterprise resource planning
9581,6,False,notInC,Companies Act 2006
9582,6,False,notInC,Companies Act 2006
9583,1,True,Business performance management,Business performance management
9584,6,False,notInC,Business performance management
9585,6,False,notInC,Business performance management
9586,6,False,notInC,Business performance management
9587,6,False,notInC,Business performance management
9588,6,True,Enterprise resource planning,Enterprise resource planning
9589,5,True,Human resource management,Human resource management
9590,7,True,notInKB,notInKB
9591,7,True,notInKB,notInKB
9592,7,True,notInKB,notInKB
9593,10,True,notInKB,notInKB
9594,2,True,notInKB,notInKB
9595,10,True,notInKB,notInKB
9596,1,True,Companies Act 2006,Companies Act 2006
9597,6,False,notInC,Companies Act 2006
9598,6,False,notInC,Business performance management
9599,3,True,University of London,University of London
9600,6,True,notInKB,notInKB
9601,2,True,Deloitte,Deloitte
9602,1,True,notInKB,notInKB
9603,10,True,notInKB,notInKB
9604,1,True,Tour operator,Tour operator
9605,4,True,notInKB,notInKB
9606,9,True,notInKB,notInKB
9607,10,True,notInKB,notInKB
9608,6,True,Yellow,Yellow
9609,4,True,Indigenous Australians,Indigenous Australians
9610,3,True,Indigenous Australian art,Rock art
9611,7,True,Fashion,Fashion
9612,6,True,Yellow,Yellow
9613,10,True,notInKB,notInKB
9614,1,True,notInKB,notInKB
9615,1,True,notInKB,notInKB
9616,10,True,notInKB,notInKB
9617,10,True,notInKB,notInKB
9618,2,True,notInKB,notInKB
9619,8,True,Koala & Kangaroo,Bear
9620,7,True,"Buffalo, New York","Buffalo, New York"
9621,2,True,notInKB,notInKB
9622,10,True,notInKB,notInKB
9623,7,True,Rhinoceros,Rhinoceros
9624,8,True,Angel,Angel
9625,8,True,Fantasy,Fantasy
9626,6,True,Celts,Celtic F.C.
9627,10,True,notInKB,notInKB
9628,10,True,notInKB,notInKB
9629,3,True,American frontier,American frontier
9630,1,True,Steam locomotive,Steam locomotive
9631,8,True,Wombat,Wombat
9632,10,True,notInKB,notInKB
9633,10,True,notInKB,notInKB
9634,1,True,notInKB,notInKB
9635,2,True,notInKB,notInKB
9636,1,True,notInKB,notInKB
9637,4,True,Indigenous Australians,Indigenous Australians
9638,1,False,notInKB,notInKB
9639,8,True,Bone,Bone
9640,2,True,notInKB,notInKB
9641,4,True,Indigenous Australians,Indigenous Australians
9642,10,True,notInKB,notInKB
9643,8,True,Emu,Emu
9644,3,True,notInKB,notInKB
9645,9,True,Rust,Rust
9646,4,True,Aboriginal Australians,Indigenous Australians
9647,3,True,Rock art,Rock art
9648,1,True,notInKB,notInKB
9649,10,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9650,2,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9651,1,True,Falmer Stadium,Falmer Stadium
9652,4,True,Brighton & Hove Albion,Gull
9653,1,True,notInKB,notInKB
9654,1,True,Gus Poyet,Gus Poyet
9655,10,True,notInKB,notInKB
9656,1,True,Gary Dicker,Gary Dicker
9657,10,True,Wembley,Wembley Stadium (1923)
9658,10,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9659,3,True,Gus Poyet,Gus Poyet
9662,10,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9663,10,True,Scotland,Scotland
9664,1,True,Craig Mackail-Smith,Craig Mackail-Smith
9665,10,True,notInKB,notInKB
9666,8,True,Gillingham F.C.,Gillingham F.C.
9667,1,True,Gus Poyet,Gus Poyet
9668,10,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9669,10,True,Scotland,Scotland
9670,10,True,notInKB,notInKB
9671,8,True,Argentina,Argentina
9672,10,True,notInKB,notInKB
9673,6,True,Scottish people,Scotland
9674,9,True,England national football team,England
9675,1,True,Scottish Football Association,Scottish Football Association
9676,8,True,Uruguay national football team,Uruguay
9677,7,False,notInC,Craig Mackail-Smith
9678,10,True,Scotland,Scotland
9679,8,True,Gillingham F.C.,Gillingham F.C.
9680,6,True,BET,BET
9681,10,False,notInKB,notInKB
9682,8,True,Pensacola Bay,"Pensacola, Florida"
9683,10,True,"Corinth, Mississippi","Corinth, Mississippi"
9684,10,True,notInKB,notInKB
9685,9,True,Battle of Nashville,"Nashville, Tennessee"
9686,10,True,"Brentwood, Tennessee","Brentwood, Pennsylvania"
9687,3,True,"Montevallo, Alabama","Montevallo, Alabama"
9688,9,False,notInC,"Benton, Mississippi"
9689,9,True,"Gainesville, Alabama","Gainesville, Florida"
9690,8,True,"Columbia, South Carolina","Columbia, South Carolina"
9691,1,True,Alabama,Alabama
9692,8,True,"Mobile, Alabama","Mobile, Alabama"
9693,1,True,Army of the Gulf,Army of the Gulf
9694,10,True,notInKB,notInKB
9695,10,False,notInKB,notInKB
9696,10,False,notInKB,notInKB
9697,8,True,Gulf of Mexico,Gulf War
9698,9,False,notInC,Trade union
9699,10,False,notInKB,notInKB
9700,10,False,notInKB,notInKB
9701,9,True,"Bay, Arkansas",Bay
9702,10,False,notInKB,notInKB
9703,8,True,Gulf of Mexico,Gulf War
9704,1,True,Franklin Gardner,Franklin Gardner
9705,7,True,Mississippi,Miss
9706,8,True,Egypt,Egypt
9707,8,True,"Panola, Mississippi","Panola County, Mississippi"
9708,10,True,"Corinth, Mississippi","Corinth, Mississippi"
9709,8,True,"Panola, Mississippi","Panola County, Mississippi"
9710,9,True,"Meridian, Mississippi","Meridian, Mississippi"
9711,2,True,Mississippi,Mississippi
9712,1,True,Army of the Gulf,Army of the Gulf
9713,7,True,"Grenada, Mississippi","Grenada County, Mississippi"
9714,7,True,Mississippi,Miss
9715,8,True,"Charlotte, North Carolina","Charlotte, North Carolina"
9716,10,False,notInKB,notInKB
9717,10,False,notInKB,notInKB
9718,10,True,"Bridgeport, Alabama","Bridgeport, Connecticut"
9719,10,True,Cherokee,Cherokee
9720,8,False,notInC,"Taylor, Pennsylvania"
9721,9,True,"West Point, Mississippi",United States Military Academy
9722,10,False,notInKB,notInKB
9723,3,True,"Montevallo, Alabama","Montevallo, Alabama"
9724,9,False,notInC,Trade union
9725,8,True,"Mobile, Alabama","Mobile, Alabama"
9726,6,True,Instant messaging,Instant messaging
9727,2,True,Microsoft Exchange Server,Microsoft Exchange Server
9728,9,True,"Peru, Illinois","Peru, Illinois"
9729,8,True,"Ottawa, Illinois","Ottawa, Illinois"
9730,4,True,"Streator, Illinois","Streator, Illinois"
9731,8,True,"Mendota, Illinois","Mendota, Illinois"
9732,10,False,notInC,"Princeton, Illinois"
9733,9,True,"Spring Valley, Illinois","Spring Valley, Illinois"
9734,3,True,"Earlville, Illinois","Earlville, Illinois"
9735,9,False,notInC,"Granville, Illinois"
9736,10,True,"Ladd, Illinois","Ladd, Illinois"
9737,9,True,"Marseilles, Illinois","Marseilles, Illinois"
9738,10,True,"Oglesby, Illinois","Oglesby, Illinois"
9739,9,True,"Seneca, Illinois","Seneca, Illinois"
9740,9,True,"Sheridan, Illinois","Sheridan, Illinois"
9741,10,True,"Walnut, Illinois","Walnut, Illinois"
9742,4,True,"Wenona, Illinois","Wenona, Illinois"
9743,2,True,"Wyanet Township, Bureau County, Illinois","Wyanet, Illinois"
9744,9,True,"Dalzell, Illinois","Dalzell, Illinois"
9745,3,True,"Grand Ridge, Illinois","Grand Ridge, Illinois"
9746,8,True,"Hennepin, Illinois","Hennepin, Oklahoma"
9747,2,False,notInC,"Lamoille County, Vermont"
9748,9,True,"Leland, Illinois","Leland, Illinois"
9749,1,True,"Naplate, Illinois","Naplate, Illinois"
9750,8,True,"Ohio, Illinois",Ohio
9751,9,False,notInC,"North Utica, Illinois"
9752,10,True,"Sheffield, Illinois","Sheffield, Illinois"
9753,1,True,"Tiskilwa, Illinois","Tiskilwa, Illinois"
9754,1,True,"Tonica, Illinois","Tonica, Illinois"
9755,9,True,"Concord, New Hampshire","Concord, New Hampshire"
9756,8,True,New Hampshire,New Hampshire
9757,8,True,Vermont,Vermont
9758,10,False,notInKB,notInKB
9759,5,True,Violence against women,Office on Violence Against Women
9760,2,True,United States Department of Justice,United States Department of Justice
9761,7,True,UNICEF,UNICEF
9762,5,True,"Washington, D.C.","Washington, D.C."
9763,2,True,United States Department of Justice,United States Department of Justice
9764,1,True,National Crime Victimization Survey,National Crime Victimization Survey
9765,3,True,notInKB,notInKB
9766,3,False,notInC,Girl Friends (manga)
9767,5,True,"Washington, D.C.","Washington, D.C."
9768,2,True,United States Department of Justice,United States Department of Justice
9769,10,True,notInKB,notInKB
9770,1,True,Centers for Disease Control and Prevention,Centers for Disease Control and Prevention
9771,6,True,"Washington, D.C.","Washington, D.C."
9772,2,True,United States Department of Justice,United States Department of Justice
9773,5,True,Office on Violence Against Women,Office on Violence Against Women
9774,5,True,"Washington, D.C.","Washington, D.C."
9775,2,True,United States Department of Justice,United States Department of Justice
9776,4,True,Violence against women,Violence against women
9777,1,True,Intimate relationship,Intimate relationship
9778,4,True,"Thousand Oaks, California","Thousand Oaks, California"
9779,5,True,California,California
9780,10,True,notInKB,notInKB
9781,1,True,Psychological Bulletin,Psychological Bulletin
9782,4,True,Violence Against Women (journal),Violence against women
9783,2,True,North Carolina,North Carolina
9784,8,True,notInKB,notInKB
9785,1,True,Journal of Consulting and Clinical Psychology,Journal of Consulting and Clinical Psychology
9786,10,True,notInKB,notInKB
9787,8,True,Brush,Brush
9788,10,True,notInKB,notInKB
9789,1,True,American Journal of Public Health,American Journal of Public Health
9790,9,True,United States,United States
9791,10,True,The New York Times,The New York Times
9792,7,True,Desktop computer,Desktop computer
9793,7,True,Desktop computer,Desktop computer
9794,8,True,Ink,Ink
9795,2,True,notInKB,notInKB
9796,5,True,Image scanner,Scanners
9797,5,True,Hewlett-Packard,Hewlett-Packard
9798,10,True,notInKB,notInKB
9799,2,True,notInKB,notInKB
9800,4,True,notInKB,notInKB
9801,1,True,Palm Centro,Palm Centro
9802,6,True,Mobile phone,IPhone
9803,1,True,IPod Touch,IPod Touch
9804,7,True,Acer Inc.,Acer Inc.
9805,7,True,Acer Inc.,Acer Inc.
9806,1,True,Sandy Bridge,Sandy Bridge
9807,7,True,Acer Inc.,Acer Inc.
9808,7,True,Taiwan Province,Taiwan
9809,1,True,notInKB,notInKB
9810,7,True,Acer Inc.,Acer Inc.
9811,7,True,Intel,Intel
9812,1,True,Sandy Bridge,Sandy Bridge
9813,1,True,Sandy Bridge,Sandy Bridge
9814,7,True,Acer Inc.,Acer Inc.
9815,7,True,Acer Inc.,Acer Inc.
9816,7,True,Acer Inc.,Acer Inc.
9817,10,True,notInKB,notInKB
9818,1,True,Android (operating system),Android (operating system)
9819,2,True,notInKB,notInKB
9820,5,True,Windows 7,Windows 7
9821,7,True,Desktop computer,Desktop computer
9822,7,True,Desktop computer,Desktop computer
9823,8,True,Ink,Ink
9824,2,True,notInKB,notInKB
9825,5,True,Image scanner,Scanners
9826,5,True,Hewlett-Packard,Hewlett-Packard
9827,10,True,notInKB,notInKB
9828,2,True,notInKB,notInKB
9829,4,True,notInKB,notInKB
9830,1,True,Palm Centro,Palm Centro
9831,6,True,Mobile phone,IPhone
9832,1,True,IPod Touch,IPod Touch
9833,7,True,Acer Inc.,Acer Inc.
9834,7,True,Acer Inc.,Acer Inc.
9835,1,True,Sandy Bridge,Sandy Bridge
9836,7,True,Acer Inc.,Acer Inc.
9837,7,True,Taiwan,Taiwan
9838,1,True,notInKB,notInKB
9839,7,True,Acer Inc.,Acer Inc.
9840,7,True,Intel,Intel
9841,1,True,Sandy Bridge,Sandy Bridge
9842,1,True,Sandy Bridge,Sandy Bridge
9843,7,True,Acer Inc.,Acer Inc.
9844,7,True,Acer Inc.,Acer Inc.
9845,7,True,Acer Inc.,Acer Inc.
9846,10,True,notInKB,notInKB
9847,1,True,Android (operating system),Android (operating system)
9848,2,True,notInKB,notInKB
9849,5,True,Windows 7,Windows 7
9850,7,True,Desktop computer,Desktop computer
9851,7,True,Desktop computer,Desktop computer
9852,8,True,Ink,Ink
9853,2,True,notInKB,notInKB
9854,5,True,Image scanner,Scanners
9855,5,True,Hewlett-Packard,Hewlett-Packard
9856,10,True,notInKB,notInKB
9857,2,True,notInKB,notInKB
9858,4,True,notInKB,notInKB
9859,1,True,Palm Centro,Palm Centro
9860,6,True,Mobile phone,IPhone
9861,1,True,IPod Touch,IPod Touch
9862,7,True,Acer Inc.,Acer Inc.
9863,7,True,Acer Inc.,Acer Inc.
9864,1,True,Sandy Bridge,Sandy Bridge
9865,7,True,Acer Inc.,Acer Inc.
9866,7,True,Taiwan,Taiwan
9867,1,True,notInKB,notInKB
9868,7,True,Acer Inc.,Acer Inc.
9869,7,True,Intel,Intel
9870,1,True,Sandy Bridge,Sandy Bridge
9871,1,True,Sandy Bridge,Sandy Bridge
9872,7,True,Acer Inc.,Acer Inc.
9873,7,True,Acer Inc.,Acer Inc.
9874,7,True,Acer Inc.,Acer Inc.
9875,10,True,notInKB,notInKB
9876,1,True,Android (operating system),Android (operating system)
9877,2,True,notInKB,notInKB
9878,5,True,Windows 7,Windows 7
9879,1,True,Coca-Cola Amatil,Coca-Cola Amatil
9880,4,True,notInKB,notInKB
9881,8,True,Microsoft,Microsoft
